adapted_case,adapted_client,corruption,severity,chunk_id,chunk_start,chunk_end,chunk_size,composition_name,performing_clients,performing_size,raw_wdm,raw_ucs,raw_bnuas,raw_bndas,raw_pdam,wasserstein_distance,aligned_wdm,aligned_ucs,aligned_bnuas,aligned_bndas,aligned_pdam,scaled_wdm,scaled_ucs,scaled_bnuas,scaled_bndas,scaled_pdam,ttaas,composition_accuracy_on_chunk,aggregated_accuracy_on_chunk,ground_truth_composable,predicted_at_0_35,correct_at_0_35,predicted_at_0_4,correct_at_0_4,predicted_at_0_5,correct_at_0_5,predicted_at_0_6,correct_at_0_6
client_3_impulse_noise,client_3,impulse_noise,1,13,6500,7000,500,C2_C3_C4,"client_1,client_2,client_3",3,0.0012151002883911133,-1.093383278697729,5.981954872608185,0.43008437752723694,0.0,1.5832691192626953,0.9987848997116089,-1.093383278697729,5.981954872608185,0.43008437752723694,0.0,0.6871630236094683,0.25906308291917757,0.7291699574944714,0.3029150072494796,1.0,0.5956622142545194,0.5440000295639038,0.5299999713897705,False,True,False,True,False,True,False,False,True
client_3_impulse_noise,client_3,impulse_noise,1,13,6500,7000,500,C2_C3_C4_C5,"client_1,client_2,client_3,client_4",4,0.0013657808303833008,-0.5914428671821952,5.978982627391815,0.4199107885360718,0.0,1.8330814838409424,0.9986342191696167,-0.5914428671821952,5.978982627391815,0.4199107885360718,0.0,0.6483310548225065,0.3713376729874602,0.6844152976822999,0.2865557435982099,1.0,0.5981279538180952,0.5260000228881836,0.5260000228881836,False,True,False,True,False,True,False,False,True
client_3_impulse_noise,client_3,impulse_noise,1,13,6500,7000,500,C2_C3_C5,"client_1,client_2,client_4",3,0.0023127198219299316,0.5457459967583418,5.965522646903992,0.35825982689857483,0.0,2.191147565841675,0.9976872801780701,0.5457459967583418,5.965522646903992,0.35825982689857483,0.0,0.4042948649022288,0.6257053441292137,0.4817412906746317,0.18742019402391766,1.0,0.5398323387459983,0.5040000081062317,0.5220000147819519,True,True,True,True,True,True,True,False,False
client_3_impulse_noise,client_3,impulse_noise,1,13,6500,7000,500,C2_C4,"client_1,client_3",2,0.0005561709403991699,-0.6001352448947728,5.992136240005493,0.4938206672668457,0.0,1.111022710800171,0.9994438290596008,-0.6001352448947728,5.992136240005493,0.4938206672668457,0.0,0.8569760833166925,0.3693933522633096,0.8824761624400471,0.4054037915820734,1.0,0.7028498779204245,0.5360000133514404,0.5019999742507935,False,True,False,True,False,True,False,True,False
client_3_impulse_noise,client_3,impulse_noise,1,13,6500,7000,500,C2_C4_C5,"client_1,client_3,client_4",3,0.0011266469955444336,-0.3677189592272043,5.980608105659485,0.4460087716579437,0.0,1.6817415952682495,0.9988733530044556,-0.3677189592272043,5.980608105659485,0.4460087716579437,0.0,0.7099583723752323,0.421380485795218,0.7088909790631551,0.32852164049338156,1.0,0.6337502955453974,0.5199999809265137,0.5220000147819519,True,True,True,True,True,True,True,True,True
client_3_impulse_noise,client_3,impulse_noise,1,13,6500,7000,500,C2_C5,"client_1,client_4",2,0.0026137232780456543,0.8886515786871314,5.957056701183319,0.34566178917884827,0.0,2.2458221912384033,0.9973862767219543,0.8886515786871314,5.957056701183319,0.34566178917884827,0.0,0.3267230918111857,0.702406846458817,0.35426509233464487,0.16716238522855328,1.0,0.5101114831666402,0.4620000123977661,0.5019999742507935,True,True,True,True,True,True,True,False,False
client_3_impulse_noise,client_3,impulse_noise,1,13,6500,7000,500,C3,client_2,1,0.0035216808319091797,-0.26649924647063017,5.952544450759888,0.3081280589103699,0.0,2.2496418952941895,0.9964783191680908,-0.26649924647063017,5.952544450759888,0.3081280589103699,0.0,0.09273283052487673,0.4440214238345772,0.28632176397943654,0.10680765792328227,1.0,0.38597673525243453,0.4779999852180481,0.5379999876022339,True,True,True,False,False,False,False,False,False
client_3_impulse_noise,client_3,impulse_noise,1,13,6500,7000,500,C3_C4,"client_2,client_3",2,0.0012050271034240723,-1.105066102463752,5.982633352279663,0.4345146417617798,0.0,1.5659445524215698,0.9987949728965759,-1.105066102463752,5.982633352279663,0.4345146417617798,0.0,0.6897589898772676,0.2564498558924678,0.7393861828312128,0.3100389298613146,1.0,0.5991267916924526,0.5379999876022339,0.5239999890327454,False,True,False,True,False,True,False,False,True
client_3_impulse_noise,client_3,impulse_noise,1,13,6500,7000,500,C3_C4_C5,"client_2,client_3,client_4",3,0.0013437867164611816,-0.9434705283492804,5.980676233768463,0.42315199971199036,0.0,1.867232322692871,0.9986562132835388,-0.9434705283492804,5.980676233768463,0.42315199971199036,0.0,0.6539991705196541,0.2925957338180383,0.7099168198397426,0.29176765339939614,1.0,0.5896558755153662,0.5260000228881836,0.5239999890327454,False,True,False,True,False,True,False,False,True
client_3_impulse_noise,client_3,impulse_noise,1,13,6500,7000,500,C3_C5,"client_2,client_4",2,0.002629995346069336,0.43784231413155794,5.96372652053833,0.34297242760658264,0.0,2.3570876121520996,0.9973700046539307,0.43784231413155794,5.96372652053833,0.34297242760658264,0.0,0.32252960784012535,0.6015693282678861,0.4546960711106005,0.16283785678018634,1.0,0.5083265727997597,0.4860000014305115,0.5239999890327454,True,True,True,True,True,True,True,False,False
client_3_impulse_noise,client_3,impulse_noise,1,13,6500,7000,500,C4,client_3,1,3.0994415283203125e-06,-0.21089401934295893,5.999912440776825,0.5739755630493164,0.0,0.6521996855735779,0.9999969005584717,-0.21089401934295893,5.999912440776825,0.5739755630493164,0.0,0.9995084560913042,0.4564592629449271,0.9995665082282662,0.5342939083524884,1.0,0.7979656271233971,0.47999998927116394,0.47200000286102295,False,True,False,True,False,True,False,True,False
client_3_impulse_noise,client_3,impulse_noise,1,13,6500,7000,500,C4_C5,"client_3,client_4",2,0.0009927749633789062,-0.5555663508130237,5.9840728640556335,0.4638303220272064,0.0,1.6526774168014526,0.9990072250366211,-0.5555663508130237,5.9840728640556335,0.4638303220272064,0.0,0.744458610466813,0.3793625721109732,0.7610616689163963,0.3571789256872629,1.0,0.6484123554362891,0.5180000066757202,0.5260000228881836,True,True,True,True,True,True,True,True,True
client_3_impulse_noise,client_3,impulse_noise,1,13,6500,7000,500,C5,client_4,1,0.003626227378845215,0.8920039157383144,5.946046531200409,0.3034420907497406,0.0,2.6197094917297363,0.9963737726211548,0.8920039157383144,5.946046531200409,0.3034420907497406,0.0,0.06579008002949263,0.7031567009426507,0.18847917085499297,0.09927256006668898,1.0,0.411339702378765,0.40799999237060547,0.492000013589859,True,True,True,True,True,False,False,False,False
client_3_impulse_noise,client_3,impulse_noise,1,14,7000,7500,500,C1,client_0,1,0.0032729506492614746,0.4183463705703616,5.955751717090607,0.34674394130706787,0.0,1.0706628561019897,0.9967270493507385,0.4183463705703616,5.955751717090607,0.34674394130706787,0.0,0.15683322836822783,0.5972084539068865,0.33461526034636263,0.1689024999502804,1.0,0.45151188851435153,0.5260000228881836,0.5400000214576721,True,True,True,True,True,False,False,False,False
client_3_impulse_noise,client_3,impulse_noise,1,14,7000,7500,500,C1_C2,"client_0,client_1",2,0.002296268939971924,0.7374981103930622,5.970318853855133,0.37199586629867554,0.0,1.2425310611724854,0.9977037310600281,0.7374981103930622,5.970318853855133,0.37199586629867554,0.0,0.4085344311147294,0.6685966703885633,0.5539603018466929,0.2095079243485472,1.0,0.5681198655397065,0.5320000052452087,0.5400000214576721,True,True,True,True,True,True,True,False,False
client_3_impulse_noise,client_3,impulse_noise,1,14,7000,7500,500,C1_C2_C3,"client_0,client_1,client_2",3,0.0021889209747314453,0.5185165049042553,5.970100283622742,0.37025564908981323,0.0,1.577897548675537,0.9978110790252686,0.5185165049042553,5.970100283622742,0.37025564908981323,0.0,0.43619913672601035,0.6196146210761435,0.5506691748757863,0.20670963240310125,1.0,0.5626385130162083,0.5360000133514404,0.550000011920929,True,True,True,True,True,True,True,False,False
client_3_impulse_noise,client_3,impulse_noise,1,14,7000,7500,500,C1_C2_C3_C4,"client_0,client_1,client_2,client_3",4,0.001275479793548584,-1.0018716757185757,5.982055604457855,0.4286324083805084,0.0,1.3455805778503418,0.9987245202064514,-1.0018716757185757,5.982055604457855,0.4286324083805084,0.0,0.6716025867498195,0.2795325001552869,0.7306867299462937,0.30058022194357936,1.0,0.5964804077589958,0.5619999766349792,0.5600000023841858,False,True,False,True,False,True,False,False,True
client_3_impulse_noise,client_3,impulse_noise,1,14,7000,7500,500,C1_C2_C3_C4_C5,"client_0,client_1,client_2,client_3,client_4",5,0.0013784170150756836,0.15740793687291443,5.980057001113892,0.42035654187202454,0.0,1.5580060482025146,0.9986215829849243,0.15740793687291443,5.980057001113892,0.42035654187202454,0.0,0.6450745764273974,0.5388414545493663,0.7005927080042506,0.28727252077022036,1.0,0.634356251950247,0.5559999942779541,0.5580000281333923,True,True,True,True,True,True,True,True,True
client_3_impulse_noise,client_3,impulse_noise,1,14,7000,7500,500,C1_C2_C3_C5,"client_0,client_1,client_2,client_4",4,0.0020874738693237305,0.6624506176449358,5.970462381839752,0.37339362502098083,0.0,1.7853119373321533,0.9979125261306763,0.6624506176449358,5.970462381839752,0.37339362502098083,0.0,0.4623431283697639,0.6518099636587595,0.5561214782159166,0.2117555385856578,1.0,0.5764060217660196,0.5260000228881836,0.5360000133514404,True,True,True,True,True,True,True,False,False
client_3_impulse_noise,client_3,impulse_noise,1,14,7000,7500,500,C1_C2_C4,"client_0,client_1,client_3",3,0.0009571313858032227,-0.6911347168497741,5.9871344566345215,0.46289101243019104,0.0,1.039121389389038,0.9990428686141968,-0.6911347168497741,5.9871344566345215,0.46289101243019104,0.0,0.7536443372605643,0.3490384890648485,0.8071616789683793,0.3556685036168326,1.0,0.653102601782125,0.5659999847412109,0.5580000281333923,False,True,False,True,False,True,False,True,False
client_3_impulse_noise,client_3,impulse_noise,1,14,7000,7500,500,C1_C2_C4_C5,"client_0,client_1,client_3,client_4",4,0.0012191534042358398,0.3058002544566989,5.981707215309143,0.4386933743953705,0.0,1.4119057655334473,0.9987808465957642,0.3058002544566989,5.981707215309143,0.4386933743953705,0.0,0.6861184928034899,0.5720340133546981,0.7254408512593699,0.31675838638156917,1.0,0.6600703487598254,0.5479999780654907,0.5659999847412109,True,True,True,True,True,True,True,True,True
client_3_impulse_noise,client_3,impulse_noise,1,14,7000,7500,500,C1_C2_C5,"client_0,client_1,client_4",3,0.0021975040435791016,0.8922685249708593,5.967963993549347,0.37174922227859497,0.0,1.6852651834487915,0.9978024959564209,0.8922685249708593,5.967963993549347,0.37174922227859497,0.0,0.4339871891368796,0.7032158890303812,0.5185019314167553,0.20911131755068946,1.0,0.5729632654269411,0.5360000133514404,0.5440000295639038,True,True,True,True,True,True,True,False,False
client_3_impulse_noise,client_3,impulse_noise,1,14,7000,7500,500,C1_C3,"client_0,client_2",2,0.0025267601013183594,0.23129316850099713,5.966156899929047,0.35694420337677,0.0,1.6351463794708252,0.9974732398986816,0.23129316850099713,5.966156899929047,0.35694420337677,0.0,0.34913442189828114,0.5553681854178697,0.49129157213015884,0.1853046542593658,1.0,0.5162197667411351,0.5139999985694885,0.5440000295639038,True,True,True,True,True,True,True,False,False
client_3_impulse_noise,client_3,impulse_noise,1,14,7000,7500,500,C1_C3_C4,"client_0,client_2,client_3",3,0.0012646317481994629,-1.0551546192727983,5.982432305812836,0.43235766887664795,0.0,1.325188159942627,0.9987353682518005,-1.0551546192727983,5.982432305812836,0.43235766887664795,0.0,0.6743982427305264,0.2676141120200916,0.7363589204170137,0.30657048935844444,1.0,0.5969883529052152,0.5479999780654907,0.5580000281333923,True,True,True,True,True,True,True,False,False
client_3_impulse_noise,client_3,impulse_noise,1,14,7000,7500,500,C1_C3_C4_C5,"client_0,client_2,client_3,client_4",4,0.0013581514358520508,-0.9831540766172111,5.9812716245651245,0.422894150018692,0.0,1.575028419494629,0.998641848564148,-0.9831540766172111,5.9812716245651245,0.422894150018692,0.0,0.6502972304572895,0.2837192735609646,0.7188819322783537,0.2913530277330035,1.0,0.5888502928059223,0.5360000133514404,0.5519999861717224,True,True,True,True,True,True,True,False,False
client_3_impulse_noise,client_3,impulse_noise,1,14,7000,7500,500,C1_C3_C5,"client_0,client_2,client_4",3,0.002241671085357666,0.6110547035932541,5.969949185848236,0.3659648299217224,0.0,1.8638273477554321,0.9977583289146423,0.6110547035932541,5.969949185848236,0.3659648299217224,0.0,0.4226048755011444,0.640313668383561,0.5483940161980528,0.19980993927497537,1.0,0.5622244998715467,0.5299999713897705,0.5379999876022339,True,True,True,True,True,True,True,False,False
client_3_impulse_noise,client_3,impulse_noise,1,14,7000,7500,500,C1_C4,"client_0,client_3",2,0.0008267760276794434,-0.6367951123975217,5.988248407840729,0.4848713278770447,0.0,0.884322464466095,0.9991732239723206,-0.6367951123975217,5.988248407840729,0.4848713278770447,0.0,0.7872382912704874,0.3611932322861172,0.8239350282891524,0.39101313724076014,1.0,0.6726759378173035,0.5519999861717224,0.5400000214576721,False,True,False,True,False,True,False,True,False
client_3_impulse_noise,client_3,impulse_noise,1,14,7000,7500,500,C1_C4_C5,"client_0,client_3,client_4",3,0.0011491179466247559,-0.7245618082815781,5.983719646930695,0.44753751158714294,0.0,1.3899344205856323,0.9988508820533752,-0.7245618082815781,5.983719646930695,0.44753751158714294,0.0,0.7041673707009108,0.3415614800383206,0.755743092851604,0.33097987421775465,1.0,0.626490363561718,0.5479999780654907,0.5460000038146973,False,True,False,True,False,True,False,True,False
client_3_impulse_noise,client_3,impulse_noise,1,14,7000,7500,500,C1_C5,"client_0,client_4",2,0.0025006532669067383,0.8751248945482075,5.965879321098328,0.35844480991363525,0.0,1.7672598361968994,0.9974993467330933,0.8751248945482075,5.965879321098328,0.35844480991363525,0.0,0.35586242914855376,0.6993811826910894,0.48711192165197165,0.18771764912231098,1.0,0.5460146365227851,0.5080000162124634,0.5180000066757202,True,True,True,True,True,True,True,False,False
client_3_impulse_noise,client_3,impulse_noise,1,14,7000,7500,500,C2,client_1,1,0.0027564167976379395,0.8610396008007228,5.964115798473358,0.3252086639404297,0.0,1.514707088470459,0.9972435832023621,0.8610396008007228,5.964115798473358,0.3252086639404297,0.0,0.28994946314188724,0.6962305685042075,0.46055763376317527,0.13427349335781855,1.0,0.5162022317534177,0.5239999890327454,0.5,False,True,False,True,False,True,False,False,True
client_3_impulse_noise,client_3,impulse_noise,1,14,7000,7500,500,C2_C3,"client_1,client_2",2,0.002553403377532959,0.3793656728230417,5.963699698448181,0.3462165892124176,0.0,1.8257536888122559,0.997446596622467,0.3793656728230417,5.963699698448181,0.3462165892124176,0.0,0.3422681679236878,0.5884892080367609,0.45429219678910937,0.16805451091111978,1.0,0.5106208167321356,0.5180000066757202,0.527999997138977,True,True,True,True,True,True,True,False,False
client_3_impulse_noise,client_3,impulse_noise,1,14,7000,7500,500,C2_C3_C4,"client_1,client_2,client_3",3,0.0012151002883911133,-1.093383278697729,5.981954872608185,0.43008437752723694,0.0,1.4244914054870605,0.9987848997116089,-1.093383278697729,5.981954872608185,0.43008437752723694,0.0,0.6871630236094683,0.25906308291917757,0.7291699574944714,0.3029150072494796,1.0,0.5956622142545194,0.5460000038146973,0.5440000295639038,False,True,False,True,False,True,False,False,True
client_3_impulse_noise,client_3,impulse_noise,1,14,7000,7500,500,C2_C3_C4_C5,"client_1,client_2,client_3,client_4",4,0.0013657808303833008,-0.5914428671821952,5.978982627391815,0.4199107885360718,0.0,1.6699905395507812,0.9986342191696167,-0.5914428671821952,5.978982627391815,0.4199107885360718,0.0,0.6483310548225065,0.3713376729874602,0.6844152976822999,0.2865557435982099,1.0,0.5981279538180952,0.527999997138977,0.5379999876022339,True,True,True,True,True,True,True,False,False
client_3_impulse_noise,client_3,impulse_noise,1,14,7000,7500,500,C2_C3_C5,"client_1,client_2,client_4",3,0.0023127198219299316,0.5457459967583418,5.965522646903992,0.35825982689857483,0.0,2.011519193649292,0.9976872801780701,0.5457459967583418,5.965522646903992,0.35825982689857483,0.0,0.4042948649022288,0.6257053441292137,0.4817412906746317,0.18742019402391766,1.0,0.5398323387459983,0.5019999742507935,0.5260000228881836,True,True,True,True,True,True,True,False,False
client_3_impulse_noise,client_3,impulse_noise,1,14,7000,7500,500,C2_C4,"client_1,client_3",2,0.0005561709403991699,-0.6001352448947728,5.992136240005493,0.4938206672668457,0.0,0.9825511574745178,0.9994438290596008,-0.6001352448947728,5.992136240005493,0.4938206672668457,0.0,0.8569760833166925,0.3693933522633096,0.8824761624400471,0.4054037915820734,1.0,0.7028498779204245,0.5540000200271606,0.5199999809265137,False,True,False,True,False,True,False,True,False
client_3_impulse_noise,client_3,impulse_noise,1,14,7000,7500,500,C2_C4_C5,"client_1,client_3,client_4",3,0.0011266469955444336,-0.3677189592272043,5.980608105659485,0.4460087716579437,0.0,1.5246638059616089,0.9988733530044556,-0.3677189592272043,5.980608105659485,0.4460087716579437,0.0,0.7099583723752323,0.421380485795218,0.7088909790631551,0.32852164049338156,1.0,0.6337502955453974,0.5339999794960022,0.5220000147819519,False,True,False,True,False,True,False,True,False
client_3_impulse_noise,client_3,impulse_noise,1,14,7000,7500,500,C2_C5,"client_1,client_4",2,0.0026137232780456543,0.8886515786871314,5.957056701183319,0.34566178917884827,0.0,2.0510315895080566,0.9973862767219543,0.8886515786871314,5.957056701183319,0.34566178917884827,0.0,0.3267230918111857,0.702406846458817,0.35426509233464487,0.16716238522855328,1.0,0.5101114831666402,0.5,0.5120000243186951,True,True,True,True,True,True,True,False,False
client_3_impulse_noise,client_3,impulse_noise,1,14,7000,7500,500,C3,client_2,1,0.0035216808319091797,-0.26649924647063017,5.952544450759888,0.3081280589103699,0.0,2.065898895263672,0.9964783191680908,-0.26649924647063017,5.952544450759888,0.3081280589103699,0.0,0.09273283052487673,0.4440214238345772,0.28632176397943654,0.10680765792328227,1.0,0.38597673525243453,0.4699999988079071,0.5199999809265137,True,True,True,False,False,False,False,False,False
client_3_impulse_noise,client_3,impulse_noise,1,14,7000,7500,500,C3_C4,"client_2,client_3",2,0.0012050271034240723,-1.105066102463752,5.982633352279663,0.4345146417617798,0.0,1.4185640811920166,0.9987949728965759,-1.105066102463752,5.982633352279663,0.4345146417617798,0.0,0.6897589898772676,0.2564498558924678,0.7393861828312128,0.3100389298613146,1.0,0.5991267916924526,0.5400000214576721,0.5360000133514404,False,True,False,True,False,True,False,False,True
client_3_impulse_noise,client_3,impulse_noise,1,14,7000,7500,500,C3_C4_C5,"client_2,client_3,client_4",3,0.0013437867164611816,-0.9434705283492804,5.980676233768463,0.42315199971199036,0.0,1.7116152048110962,0.9986562132835388,-0.9434705283492804,5.980676233768463,0.42315199971199036,0.0,0.6539991705196541,0.2925957338180383,0.7099168198397426,0.29176765339939614,1.0,0.5896558755153662,0.5299999713897705,0.5419999957084656,True,True,True,True,True,True,True,False,False
client_3_impulse_noise,client_3,impulse_noise,1,14,7000,7500,500,C3_C5,"client_2,client_4",2,0.002629995346069336,0.43784231413155794,5.96372652053833,0.34297242760658264,0.0,2.178976058959961,0.9973700046539307,0.43784231413155794,5.96372652053833,0.34297242760658264,0.0,0.32252960784012535,0.6015693282678861,0.4546960711106005,0.16283785678018634,1.0,0.5083265727997597,0.4860000014305115,0.5379999876022339,True,True,True,True,True,True,True,False,False
client_3_impulse_noise,client_3,impulse_noise,1,14,7000,7500,500,C4,client_3,1,3.0994415283203125e-06,-0.21089401934295893,5.999912440776825,0.5739755630493164,0.0,0.6076509356498718,0.9999969005584717,-0.21089401934295893,5.999912440776825,0.5739755630493164,0.0,0.9995084560913042,0.4564592629449271,0.9995665082282662,0.5342939083524884,1.0,0.7979656271233971,0.4860000014305115,0.46399998664855957,False,True,False,True,False,True,False,True,False
client_3_impulse_noise,client_3,impulse_noise,1,14,7000,7500,500,C4_C5,"client_3,client_4",2,0.0009927749633789062,-0.5555663508130237,5.9840728640556335,0.4638303220272064,0.0,1.5104823112487793,0.9990072250366211,-0.5555663508130237,5.9840728640556335,0.4638303220272064,0.0,0.744458610466813,0.3793625721109732,0.7610616689163963,0.3571789256872629,1.0,0.6484123554362891,0.5199999809265137,0.5220000147819519,True,True,True,True,True,True,True,True,True
client_3_impulse_noise,client_3,impulse_noise,1,14,7000,7500,500,C5,client_4,1,0.003626227378845215,0.8920039157383144,5.946046531200409,0.3034420907497406,0.0,2.4176573753356934,0.9963737726211548,0.8920039157383144,5.946046531200409,0.3034420907497406,0.0,0.06579008002949263,0.7031567009426507,0.18847917085499297,0.09927256006668898,1.0,0.411339702378765,0.44600000977516174,0.5040000081062317,True,True,True,True,True,False,False,False,False
client_3_impulse_noise,client_3,impulse_noise,1,15,7500,8000,500,C1,client_0,1,0.0032729506492614746,0.4183463705703616,5.955751717090607,0.34674394130706787,0.0,1.0631794929504395,0.9967270493507385,0.4183463705703616,5.955751717090607,0.34674394130706787,0.0,0.15683322836822783,0.5972084539068865,0.33461526034636263,0.1689024999502804,1.0,0.45151188851435153,0.48399999737739563,0.5619999766349792,True,True,True,True,True,False,False,False,False
client_3_impulse_noise,client_3,impulse_noise,1,15,7500,8000,500,C1_C2,"client_0,client_1",2,0.002296268939971924,0.7374981103930622,5.970318853855133,0.37199586629867554,0.0,1.2563656568527222,0.9977037310600281,0.7374981103930622,5.970318853855133,0.37199586629867554,0.0,0.4085344311147294,0.6685966703885633,0.5539603018466929,0.2095079243485472,1.0,0.5681198655397065,0.5299999713897705,0.5540000200271606,True,True,True,True,True,True,True,False,False
client_3_impulse_noise,client_3,impulse_noise,1,15,7500,8000,500,C1_C2_C3,"client_0,client_1,client_2",3,0.0021889209747314453,0.5185165049042553,5.970100283622742,0.37025564908981323,0.0,1.5749778747558594,0.9978110790252686,0.5185165049042553,5.970100283622742,0.37025564908981323,0.0,0.43619913672601035,0.6196146210761435,0.5506691748757863,0.20670963240310125,1.0,0.5626385130162083,0.5540000200271606,0.5659999847412109,True,True,True,True,True,True,True,False,False
client_3_impulse_noise,client_3,impulse_noise,1,15,7500,8000,500,C1_C2_C3_C4,"client_0,client_1,client_2,client_3",4,0.001275479793548584,-1.0018716757185757,5.982055604457855,0.4286324083805084,0.0,1.3444327116012573,0.9987245202064514,-1.0018716757185757,5.982055604457855,0.4286324083805084,0.0,0.6716025867498195,0.2795325001552869,0.7306867299462937,0.30058022194357936,1.0,0.5964804077589958,0.5580000281333923,0.5619999766349792,True,True,True,True,True,True,True,False,False
