Healthy,Degraded,After Substitution,Recovery Ratio,Requirement Satisfaction,Substitution Success,False Accept: No Improvement,False Accept: Below Requirement,Method,ratio_label
0.9883192307692308,0.9292461538461538,0.938176923076923,0.15263354057422768,0.8384615384615385,0.5923076923076923,0.4076923076923077,0.16153846153846155,Semantic,80clean_20corrupt
0.9883192307692308,0.9292461538461538,0.9450923076923077,0.2038702573409611,0.9,0.6,0.4,0.1,Context,80clean_20corrupt
0.9883192307692308,0.9292461538461538,0.9472846153846154,0.21906591221413116,0.9153846153846154,0.6,0.4,0.08461538461538462,MLaaS,80clean_20corrupt
0.9883192307692308,0.9292461538461538,0.9144538461538462,0.04330068702315739,0.7230769230769231,0.2076923076923077,0.7923076923076923,0.27692307692307694,Tta,80clean_20corrupt
