Healthy,Degraded,After Substitution,Recovery Ratio,Requirement Satisfaction,Substitution Success,False Accept: No Improvement,False Accept: Below Requirement,Method,ratio_label
0.9883192307692308,0.5526923076923077,0.6857692307692308,0.30640307868188493,0.19230769230769232,0.9615384615384616,0.038461538461538464,0.8076923076923077,Semantic,20clean_80corrupt
0.9883192307692308,0.5526923076923077,0.6807692307692308,0.29442428933714376,0.19230769230769232,1.0,0.0,0.8076923076923077,Context,20clean_80corrupt
0.9883192307692308,0.5526923076923077,0.6826923076923077,0.2992575425071945,0.19230769230769232,1.0,0.0,0.8076923076923077,MLaaS,20clean_80corrupt
0.9883192307692308,0.5526923076923077,0.5996153846153847,0.11950621917822518,0.0,0.6923076923076923,0.3076923076923077,1.0,Tta,20clean_80corrupt
