method,ratio_label,clean_ratio,corruption_ratio,composition_name,corruption_category,healthy_accuracy,degraded_accuracy,after_adaptation_accuracy,recovery_ratio
context,80clean_20corrupt,0.8,0.19999999999999996,C4_C5,fog,0.989,0.829,0.941,0.6999999999999998
context,80clean_20corrupt,0.8,0.19999999999999996,C4_C5,translate,0.989,0.908,0.921,0.16049382716049404
context,80clean_20corrupt,0.8,0.19999999999999996,C4_C5,stripe,0.989,0.98,0.94,0.0
context,80clean_20corrupt,0.8,0.19999999999999996,C4_C5,zigzag,0.989,0.957,0.963,0.1875
context,80clean_20corrupt,0.8,0.19999999999999996,C4_C5,spatter,0.989,0.985,0.979,0.0
context,80clean_20corrupt,0.8,0.19999999999999996,C5,fog,0.9868,0.823,0.953,0.7936507936507934
context,80clean_20corrupt,0.8,0.19999999999999996,C5,translate,0.9868,0.896,0.791,0.0
context,80clean_20corrupt,0.8,0.19999999999999996,C5,stripe,0.9868,0.964,0.959,0.0
context,80clean_20corrupt,0.8,0.19999999999999996,C5,zigzag,0.9868,0.943,0.967,0.5479452054794518
context,80clean_20corrupt,0.8,0.19999999999999996,C5,spatter,0.9868,0.972,0.957,0.0
context,80clean_20corrupt,0.8,0.19999999999999996,C1_C2_C4_C5,fog,0.9906,0.825,0.866,0.24758454106280203
context,80clean_20corrupt,0.8,0.19999999999999996,C1_C2_C4_C5,translate,0.9906,0.915,0.914,0.0
context,80clean_20corrupt,0.8,0.19999999999999996,C1_C2_C4_C5,stripe,0.9906,0.984,0.977,0.0
context,80clean_20corrupt,0.8,0.19999999999999996,C1_C2_C4_C5,zigzag,0.9906,0.962,0.97,0.2797202797202793
context,80clean_20corrupt,0.8,0.19999999999999996,C1_C2_C4_C5,spatter,0.9906,0.984,0.986,0.303030303030301
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1,fog,0.9863,0.816,0.953,0.8044627128596594
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1,translate,0.9863,0.902,0.883,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1,stripe,0.9863,0.962,0.96,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1,zigzag,0.9863,0.956,0.974,0.5940594059405947
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1,spatter,0.9863,0.982,0.966,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C2,fog,0.9878,0.816,0.922,0.6169965075669386
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C2,translate,0.9878,0.905,0.95,0.5434782608695644
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C2,stripe,0.9878,0.967,0.9,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C2,zigzag,0.9878,0.961,0.965,0.14925373134328346
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C2,spatter,0.9878,0.98,0.974,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C2_C3,fog,0.9896,0.828,0.899,0.4393564356435645
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C2_C3,translate,0.9896,0.915,0.926,0.1474530831099197
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C2_C3,stripe,0.9896,0.975,0.971,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C2_C3,zigzag,0.9896,0.962,0.965,0.10869565217391287
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C2_C3,spatter,0.9896,0.985,0.986,0.217391304347824
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C2_C4,fog,0.9905,0.824,0.882,0.3483483483483485
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C2_C4,translate,0.9905,0.913,0.916,0.03870967741935487
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C2_C4,stripe,0.9905,0.983,0.966,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C2_C4,zigzag,0.9905,0.963,0.974,0.3999999999999992
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C2_C4,spatter,0.9905,0.984,0.984,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C2_C5,fog,0.9899,0.823,0.931,0.6470940683043742
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C2_C5,translate,0.9899,0.908,0.921,0.15873015873015892
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C2_C5,stripe,0.9899,0.974,0.967,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C2_C5,zigzag,0.9899,0.959,0.962,0.09708737864077667
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C2_C5,spatter,0.9899,0.98,0.986,0.6060606060606054
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C3,fog,0.9887,0.826,0.917,0.5593116164720346
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C3,translate,0.9887,0.912,0.923,0.1434159061277707
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C3,stripe,0.9887,0.971,0.965,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C3,zigzag,0.9887,0.957,0.964,0.22082018927444771
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C3,spatter,0.9887,0.984,0.983,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C3_C4,fog,0.9897,0.826,0.871,0.2748930971288944
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C3_C4,translate,0.9897,0.91,0.923,0.16311166875784205
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C3_C4,stripe,0.9897,0.977,0.976,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C3_C4,zigzag,0.9897,0.962,0.972,0.3610108303249093
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C3_C4,spatter,0.9897,0.985,0.985,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C3_C5,fog,0.9906,0.826,0.895,0.4191980558930743
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C3_C5,translate,0.9906,0.911,0.917,0.07537688442211062
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C3_C5,stripe,0.9906,0.971,0.975,0.20408163265306076
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C3_C5,zigzag,0.9906,0.966,0.964,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C3_C5,spatter,0.9906,0.985,0.982,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C4,fog,0.9892,0.819,0.906,0.5111633372502942
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C4,translate,0.9892,0.911,0.938,0.34526854219948766
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C4,stripe,0.9892,0.983,0.94,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C4,zigzag,0.9892,0.967,0.978,0.495495495495496
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C4,spatter,0.9892,0.985,0.979,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C4_C5,fog,0.99,0.823,0.883,0.3592814371257487
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C4_C5,translate,0.99,0.915,0.917,0.026666666666666707
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C4_C5,stripe,0.99,0.982,0.975,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C4_C5,zigzag,0.99,0.961,0.971,0.3448275862068966
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C4_C5,spatter,0.99,0.985,0.985,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C5,fog,0.9897,0.818,0.943,0.7280139778683747
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C5,translate,0.9897,0.908,0.936,0.3427172582619342
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C5,stripe,0.9897,0.968,0.959,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C5,zigzag,0.9897,0.959,0.968,0.29315960912052086
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C5,spatter,0.9897,0.979,0.978,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C2,fog,0.9843,0.828,0.953,0.799744081893794
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C2,translate,0.9843,0.901,0.901,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C2,stripe,0.9843,0.966,0.96,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C2,zigzag,0.9843,0.954,0.973,0.6270627062706278
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C2,spatter,0.9843,0.978,0.966,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C2_C3,fog,0.9883,0.833,0.922,0.5730843528654223
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C2_C3,translate,0.9883,0.909,0.927,0.2269861286254733
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C2_C3,stripe,0.9883,0.972,0.9,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C2_C3,zigzag,0.9883,0.957,0.967,0.3194888178913741
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C2_C3,spatter,0.9883,0.981,0.98,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C2_C3_C4,fog,0.9893,0.836,0.882,0.30006523157208115
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C2_C3_C4,translate,0.9893,0.907,0.917,0.12150668286755793
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C2_C3_C4,stripe,0.9893,0.977,0.966,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C2_C3_C4,zigzag,0.9893,0.963,0.963,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C2_C3_C4,spatter,0.9893,0.985,0.984,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C2_C3_C5,fog,0.9889,0.829,0.931,0.6378986866791749
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C2_C3_C5,translate,0.9889,0.907,0.917,0.12210012210012225
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C2_C3_C5,stripe,0.9889,0.969,0.971,0.10050251256281402
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C2_C3_C5,zigzag,0.9889,0.959,0.963,0.13377926421404676
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C2_C3_C5,spatter,0.9889,0.981,0.981,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C2_C4,fog,0.9888,0.828,0.922,0.584577114427861
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C2_C4,translate,0.9888,0.907,0.915,0.09779951100244509
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C2_C4,stripe,0.9888,0.978,0.94,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C2_C4,zigzag,0.9888,0.962,0.967,0.18656716417910432
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C2_C4,spatter,0.9888,0.98,0.981,0.11363636363636336
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C2_C4_C5,fog,0.9896,0.829,0.931,0.6351183063511834
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C2_C4_C5,translate,0.9896,0.911,0.911,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C2_C4_C5,stripe,0.9896,0.981,0.966,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C2_C4_C5,zigzag,0.9896,0.958,0.964,0.18987341772151872
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C2_C4_C5,spatter,0.9896,0.982,0.984,0.2631578947368406
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C2_C5,fog,0.9882,0.826,0.912,0.5302096177558574
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C2_C5,translate,0.9882,0.904,0.936,0.3800475059382429
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C2_C5,stripe,0.9882,0.966,0.9,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C2_C5,zigzag,0.9882,0.952,0.967,0.4143646408839782
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C2_C5,spatter,0.9882,0.978,0.98,0.19607843137254943
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C3,fog,0.9872,0.832,0.953,0.779639175257732
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C3,translate,0.9872,0.906,0.883,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C3,stripe,0.9872,0.961,0.96,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C3,zigzag,0.9872,0.953,0.973,0.5847953216374273
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C3,spatter,0.9872,0.982,0.966,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C3_C4,fog,0.9871,0.834,0.906,0.47028086218158105
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C3_C4,translate,0.9871,0.903,0.923,0.23781212841854968
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C3_C4,stripe,0.9871,0.973,0.94,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C3_C4,zigzag,0.9871,0.963,0.966,0.12448132780082993
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C3_C4,spatter,0.9871,0.98,0.979,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C3_C4_C5,fog,0.9897,0.833,0.883,0.319081046585833
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C3_C4_C5,translate,0.9897,0.909,0.914,0.06195786864931852
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C3_C4_C5,stripe,0.9897,0.978,0.976,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C3_C4_C5,zigzag,0.9897,0.96,0.965,0.16835016835016817
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C3_C4_C5,spatter,0.9897,0.985,0.983,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C3_C5,fog,0.9886,0.826,0.943,0.7195571955719553
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C3_C5,translate,0.9886,0.908,0.936,0.3473945409429283
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C3_C5,stripe,0.9886,0.968,0.965,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C3_C5,zigzag,0.9886,0.957,0.966,0.28481012658227806
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C3_C5,spatter,0.9886,0.979,0.978,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C4,fog,0.9779,0.821,0.953,0.8413001912045888
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C4,translate,0.9779,0.894,0.883,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C4,stripe,0.9779,0.96,0.96,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C4,zigzag,0.9779,0.954,0.973,0.7949790794979076
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C4,spatter,0.9779,0.967,0.958,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C4_C5,fog,0.989,0.829,0.943,0.7124999999999998
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C4_C5,translate,0.989,0.908,0.918,0.12345679012345696
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C4_C5,stripe,0.989,0.98,0.94,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C4_C5,zigzag,0.989,0.957,0.963,0.1875
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C4_C5,spatter,0.989,0.985,0.979,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C5,fog,0.9868,0.823,0.952,0.7875457875457873
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C5,translate,0.9868,0.896,0.901,0.05506607929515424
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C5,stripe,0.9868,0.964,0.96,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C5,zigzag,0.9868,0.943,0.973,0.6849315068493147
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C5,spatter,0.9868,0.972,0.966,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C2_C4_C5,fog,0.9906,0.825,0.87,0.2717391304347827
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C2_C4_C5,translate,0.9906,0.915,0.912,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C2_C4_C5,stripe,0.9906,0.984,0.978,0.0
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C2_C4_C5,zigzag,0.9906,0.962,0.97,0.2797202797202793
mlaas,80clean_20corrupt,0.8,0.19999999999999996,C1_C2_C4_C5,spatter,0.9906,0.984,0.986,0.303030303030301
tta,80clean_20corrupt,0.8,0.19999999999999996,C1,fog,0.9863,0.816,0.928,0.6576629477392841
tta,80clean_20corrupt,0.8,0.19999999999999996,C1,translate,0.9863,0.902,0.93,0.3321470937129306
tta,80clean_20corrupt,0.8,0.19999999999999996,C1,stripe,0.9863,0.962,0.754,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C1,zigzag,0.9863,0.956,0.696,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C1,spatter,0.9863,0.982,0.948,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C2,fog,0.9878,0.816,0.828,0.06984866123399305
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C2,translate,0.9878,0.905,0.902,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C2,stripe,0.9878,0.967,0.966,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C2,zigzag,0.9878,0.961,0.954,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C2,spatter,0.9878,0.98,0.978,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C2_C3,fog,0.9896,0.828,0.829,0.006188118811881191
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C2_C3,translate,0.9896,0.915,0.913,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C2_C3,stripe,0.9896,0.975,0.97,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C2_C3,zigzag,0.9896,0.962,0.953,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C2_C3,spatter,0.9896,0.985,0.981,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C2_C4,fog,0.9905,0.824,0.827,0.018018018018018025
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C2_C4,translate,0.9905,0.913,0.902,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C2_C4,stripe,0.9905,0.983,0.966,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C2_C4,zigzag,0.9905,0.963,0.957,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C2_C4,spatter,0.9905,0.984,0.978,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C2_C5,fog,0.9899,0.823,0.827,0.023966446974236083
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C2_C5,translate,0.9899,0.908,0.907,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C2_C5,stripe,0.9899,0.974,0.964,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C2_C5,zigzag,0.9899,0.959,0.946,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C2_C5,spatter,0.9899,0.98,0.984,0.4040404040404036
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C3,fog,0.9887,0.826,0.832,0.03687768899815613
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C3,translate,0.9887,0.912,0.906,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C3,stripe,0.9887,0.971,0.961,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C3,zigzag,0.9887,0.957,0.953,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C3,spatter,0.9887,0.984,0.982,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C3_C4,fog,0.9897,0.826,0.827,0.00610873549175321
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C3_C4,translate,0.9897,0.91,0.907,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C3_C4,stripe,0.9897,0.977,0.963,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C3_C4,zigzag,0.9897,0.962,0.953,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C3_C4,spatter,0.9897,0.985,0.983,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C3_C5,fog,0.9906,0.826,0.825,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C3_C5,translate,0.9906,0.911,0.906,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C3_C5,stripe,0.9906,0.971,0.964,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C3_C5,zigzag,0.9906,0.966,0.954,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C3_C5,spatter,0.9906,0.985,0.975,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C4,fog,0.9892,0.819,0.821,0.011750881316098716
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C4,translate,0.9892,0.911,0.902,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C4,stripe,0.9892,0.983,0.96,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C4,zigzag,0.9892,0.967,0.956,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C4,spatter,0.9892,0.985,0.967,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C4_C5,fog,0.99,0.823,0.827,0.02395209580838325
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C4_C5,translate,0.99,0.915,0.901,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C4_C5,stripe,0.99,0.982,0.964,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C4_C5,zigzag,0.99,0.961,0.947,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C4_C5,spatter,0.99,0.985,0.984,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C5,fog,0.9897,0.818,0.823,0.029120559114735017
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C5,translate,0.9897,0.908,0.896,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C5,stripe,0.9897,0.968,0.964,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C5,zigzag,0.9897,0.959,0.943,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C1_C5,spatter,0.9897,0.979,0.982,0.2803738317757001
tta,80clean_20corrupt,0.8,0.19999999999999996,C2,fog,0.9843,0.828,0.948,0.7677543186180422
tta,80clean_20corrupt,0.8,0.19999999999999996,C2,translate,0.9843,0.901,0.902,0.012004801920768329
tta,80clean_20corrupt,0.8,0.19999999999999996,C2,stripe,0.9843,0.966,0.838,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C2,zigzag,0.9843,0.954,0.776,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C2,spatter,0.9843,0.978,0.952,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C2_C3,fog,0.9883,0.833,0.828,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C2_C3,translate,0.9883,0.909,0.906,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C2_C3,stripe,0.9883,0.972,0.966,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C2_C3,zigzag,0.9883,0.957,0.954,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C2_C3,spatter,0.9883,0.981,0.978,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C2_C3_C4,fog,0.9893,0.836,0.831,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C2_C3_C4,translate,0.9893,0.907,0.906,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C2_C3_C4,stripe,0.9893,0.977,0.978,0.0813008130081303
tta,80clean_20corrupt,0.8,0.19999999999999996,C2_C3_C4,zigzag,0.9893,0.963,0.953,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C2_C3_C4,spatter,0.9893,0.985,0.972,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C2_C3_C5,fog,0.9889,0.829,0.829,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C2_C3_C5,translate,0.9889,0.907,0.906,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C2_C3_C5,stripe,0.9889,0.969,0.972,0.150753768844221
tta,80clean_20corrupt,0.8,0.19999999999999996,C2_C3_C5,zigzag,0.9889,0.959,0.953,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C2_C3_C5,spatter,0.9889,0.981,0.972,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C2_C4,fog,0.9888,0.828,0.828,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C2_C4,translate,0.9888,0.907,0.901,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C2_C4,stripe,0.9888,0.978,0.96,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C2_C4,zigzag,0.9888,0.962,0.954,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C2_C4,spatter,0.9888,0.98,0.967,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C2_C4_C5,fog,0.9896,0.829,0.825,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C2_C4_C5,translate,0.9896,0.911,0.897,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C2_C4_C5,stripe,0.9896,0.981,0.978,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C2_C4_C5,zigzag,0.9896,0.958,0.944,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C2_C4_C5,spatter,0.9896,0.982,0.977,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C2_C5,fog,0.9882,0.826,0.828,0.012330456226880405
tta,80clean_20corrupt,0.8,0.19999999999999996,C2_C5,translate,0.9882,0.904,0.896,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C2_C5,stripe,0.9882,0.966,0.966,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C2_C5,zigzag,0.9882,0.952,0.954,0.05524861878453042
tta,80clean_20corrupt,0.8,0.19999999999999996,C2_C5,spatter,0.9882,0.978,0.978,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C3,fog,0.9872,0.832,0.949,0.7538659793814433
tta,80clean_20corrupt,0.8,0.19999999999999996,C3,translate,0.9872,0.906,0.911,0.061576354679803054
tta,80clean_20corrupt,0.8,0.19999999999999996,C3,stripe,0.9872,0.961,0.839,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C3,zigzag,0.9872,0.953,0.758,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C3,spatter,0.9872,0.982,0.939,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C3_C4,fog,0.9871,0.834,0.821,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C3_C4,translate,0.9871,0.903,0.906,0.035671819262782456
tta,80clean_20corrupt,0.8,0.19999999999999996,C3_C4,stripe,0.9871,0.973,0.96,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C3_C4,zigzag,0.9871,0.963,0.953,0.0
tta,80clean_20corrupt,0.8,0.19999999999999996,C3_C4,spatter,0.9871,0.98,0.967,0.0
