adapted_case,adapted_client,corruption,chunk_id,chunk_start,chunk_end,chunk_size,composition_name,performing_clients,performing_size,raw_wdm,raw_ucs,raw_bnuas,raw_bndas,raw_pdam,wasserstein_distance,aligned_wdm,aligned_ucs,aligned_bnuas,aligned_bndas,aligned_pdam,scaled_wdm,scaled_ucs,scaled_bnuas,scaled_bndas,scaled_pdam,ttaas,composition_accuracy_on_chunk,aggregated_accuracy_on_chunk,ground_truth_composable,predicted_at_0_35,correct_at_0_35,predicted_at_0_4,correct_at_0_4,predicted_at_0_5,correct_at_0_5,predicted_at_0_6,correct_at_0_6
client_1_zigzag_tta_bn,client_1,zigzag,13,6500,7000,500,C2_C4_C5,"client_1,client_3,client_4",3,0.01971268653869629,1.7334202714264393,3.9988861680030823,0.4080391824245453,0.0,0.4024018943309784,0.9802873134613037,1.7334202714264393,3.9988861680030823,0.4080391824245453,0.0,0.6661083238818681,0.8554199201756465,0.6941430605331631,0.7535697002630064,0.0,0.5938482009707368,0.8259999752044678,0.8199999928474426,False,True,False,True,False,True,False,False,True
client_1_zigzag_tta_bn,client_1,zigzag,13,6500,7000,500,C2_C5,"client_1,client_4",2,0.01689934730529785,-1.1077712401747704,3.9988988637924194,0.4055275619029999,0.0,0.3528045415878296,0.9831006526947021,-1.1077712401747704,3.9988988637924194,0.4055275619029999,0.0,0.7137356361273345,0.3234058149547882,0.6976287495704256,0.7487607118353249,0.0,0.49670618249757464,0.7960000038146973,0.7919999957084656,False,True,False,True,False,False,True,False,True
client_1_zigzag_tta_bn,client_1,zigzag,13,6500,7000,500,C3,client_2,1,0.055764198303222656,1.8323179706931114,3.9963579177856445,0.409358412027359,0.0,0.4904605448246002,0.9442358016967773,1.8323179706931114,3.9963579177856445,0.409358412027359,0.0,0.05578853473363013,0.8739385489864541,0.0,0.7560956232035796,0.0,0.33716454138473273,0.7900000214576721,0.8199999928474426,True,False,False,False,False,False,False,False,False
client_1_zigzag_tta_bn,client_1,zigzag,13,6500,7000,500,C3_C4,"client_2,client_3",2,0.04044187068939209,2.324382930994034,3.997505307197571,0.40999576449394226,0.0,0.4631000757217407,0.9595581293106079,2.324382930994034,3.997505307197571,0.40999576449394226,0.0,0.3151818112101777,0.9660778850699616,0.31502119233475706,0.7573159590822923,0.0,0.4707193695394377,0.8119999766349792,0.8399999737739563,True,True,True,True,True,False,False,False,False
client_1_zigzag_tta_bn,client_1,zigzag,13,6500,7000,500,C3_C4_C5,"client_2,client_3,client_4",3,0.034271836280822754,2.106073174625635,3.997855246067047,0.3984881341457367,0.0,0.46436089277267456,0.9657281637191772,2.106073174625635,3.997855246067047,0.3984881341457367,0.0,0.4196349649051288,0.9251993067618551,0.4110985648125419,0.7352823514175063,0.0,0.4982430375794064,0.8220000267028809,0.8379999995231628,True,True,True,True,True,False,False,False,False
client_1_zigzag_tta_bn,client_1,zigzag,13,6500,7000,500,C3_C5,"client_2,client_4",2,0.039150357246398926,1.403672592714429,3.9973711371421814,0.3949802815914154,0.0,0.46464675664901733,0.9608496427536011,1.403672592714429,3.9973711371421814,0.3949802815914154,0.0,0.33704597650116846,0.7936745518953654,0.27818416875317065,0.7285658820324877,0.0,0.42749411583643837,0.8140000104904175,0.8240000009536743,True,True,True,True,True,False,False,False,False
client_1_zigzag_tta_bn,client_1,zigzag,13,6500,7000,500,C4,client_3,1,0.05225497484207153,2.335714966058731,3.997266471385956,0.3980289399623871,0.0,0.3424176275730133,0.9477450251579285,2.335714966058731,3.997266471385956,0.3980289399623871,0.0,0.11519654338727059,0.9681998126030614,0.24944769011733517,0.7344031343961275,0.0,0.4134494361007589,0.8220000267028809,0.8360000252723694,True,True,True,True,True,False,False,False,False
client_1_zigzag_tta_bn,client_1,zigzag,13,6500,7000,500,C4_C5,"client_3,client_4",2,0.03762441873550415,1.9618976637721062,3.997908592224121,0.37752974033355713,0.0,0.43656301498413086,0.9623755812644958,1.9618976637721062,3.997908592224121,0.37752974033355713,0.0,0.36287874812820625,0.8982023918800869,0.4257450046639501,0.695153409787603,0.0,0.47639591089196925,0.8259999752044678,0.828000009059906,True,True,True,True,True,False,False,False,False
client_1_zigzag_tta_bn,client_1,zigzag,13,6500,7000,500,C5,client_4,1,0.049920499324798584,-1.2571522295475006,3.996802568435669,0.33673739433288574,0.0,0.3582459092140198,0.9500795006752014,-1.2571522295475006,3.996802568435669,0.33673739433288574,0.0,0.15471712201875223,0.2954341723979121,0.12208093999050845,0.6170484898076912,0.0,0.23785614484297285,0.7860000133514404,0.7960000038146973,True,False,False,False,False,False,False,False,False
client_1_zigzag_tta_bn,client_1,zigzag,14,7000,7500,500,C1,client_0,1,0.04988729953765869,-1.543336894363165,3.9984280467033386,0.3824099898338318,0.0,0.35058456659317017,0.9501127004623413,-1.543336894363165,3.9984280467033386,0.3824099898338318,0.0,0.15527916466537778,0.2418459937207095,0.5683636899209583,0.704497601384102,0.0,0.3339972899382295,0.8199999928474426,0.8460000157356262,True,False,False,False,False,False,False,False,False
