technique,score_threshold_rule,truth_threshold_rule,average_score,tp,fp,tn,fn,accuracy,precision,recall,f1
semantic_based,mean_minus_5pct,mean_minus_5pct,0.8698320774193545,8373,2227,2683,2217,0.7132903225806452,0.7899056603773585,0.7906515580736544,0.7902784332232184
semantic_based,mean_minus_5pct,mean_minus_10pct,0.8698320774193545,9405,1195,2065,2835,0.74,0.8872641509433963,0.7683823529411765,0.8235551663747812
semantic_based,mean_minus_5pct,mean_minus_15pct,0.8698320774193545,9978,622,1458,3442,0.7378064516129033,0.9413207547169812,0.7435171385991058,0.8308076602830975
semantic_based,mean_minus_5pct,mean_minus_16pct,0.8698320774193545,10060,540,1355,3545,0.7364516129032258,0.9490566037735849,0.7394340316060272,0.8312332162776286
semantic_based,mean_minus_10pct,mean,0.8698320774193545,8530,6970,0,0,0.5503225806451613,0.5503225806451613,1.0,0.7099459009571369
semantic_based,mean_minus_10pct,mean_minus_5pct,0.8698320774193545,10590,4910,0,0,0.6832258064516129,0.6832258064516129,1.0,0.8118052893829054
semantic_based,mean_minus_10pct,mean_minus_10pct,0.8698320774193545,12240,3260,0,0,0.7896774193548387,0.7896774193548387,1.0,0.8824801730353281
semantic_based,mean_minus_10pct,mean_minus_15pct,0.8698320774193545,13420,2080,0,0,0.8658064516129033,0.8658064516129033,1.0,0.9280774550484094
semantic_based,mean_minus_10pct,mean_minus_16pct,0.8698320774193545,13605,1895,0,0,0.8777419354838709,0.8777419354838709,1.0,0.9348909122143961
semantic_based,mean_minus_15pct,mean,0.8698320774193545,8530,6970,0,0,0.5503225806451613,0.5503225806451613,1.0,0.7099459009571369
semantic_based,mean_minus_15pct,mean_minus_5pct,0.8698320774193545,10590,4910,0,0,0.6832258064516129,0.6832258064516129,1.0,0.8118052893829054
semantic_based,mean_minus_15pct,mean_minus_10pct,0.8698320774193545,12240,3260,0,0,0.7896774193548387,0.7896774193548387,1.0,0.8824801730353281
