adapted_case,composition_name,prediction_distribution_similarity,weight_cosine_similarity,quality_gap,reliability_gap,latency_similarity,entropy_gap,rule_score,rule_composable,inference_score,inference_composable,semantic_score,semantic_composable,similarity_score,similarity_composable,mlaas_score,mlaas_composable
client_0_brightness,C2_C3_C4_C5,0.5166,0.9905159470836064,0.22487936562586916,0.8511716229235087,0.3075404969300207,0.10303148737528545,0.3083333333333333,False,0.1,False,0.8333200000000001,False,0.5919461360637769,False,0.6242808332909715,False
client_0_brightness,C2_C3_C5,0.534,0.9899259773106062,0.22490691619747405,0.857841375273523,0.41236140531304893,0.10254277145204915,0.3083333333333333,False,0.1,False,0.8368000000000001,False,0.6244781595127339,False,0.6479345356636546,False
client_0_brightness,C2_C4,0.4781000000000001,0.9884350022688547,0.25192951640133404,0.8955507446550022,0.6221234898652159,0.06939244373878961,0.3833333333333333,False,0.2,False,0.8256200000000001,False,0.6350505734576327,False,0.6692333005868178,False
client_0_brightness,C2_C4_C5,0.4881000000000001,0.9898328413923828,0.23802826769641486,0.8645272662846347,0.4067017113818816,0.09134655651530033,0.3083333333333333,False,0.1,False,0.8276200000000001,False,0.6102852134170728,False,0.6343111102928772,False
client_0_brightness,C2_C5,0.5082,0.9886545374176124,0.23957431097833418,0.8722768964978183,0.6074058790947024,0.08723382734401308,0.3833333333333333,False,0.2,False,0.83164,False,0.6479283417466883,False,0.6771521113627851,False
client_0_brightness,C3,0.5061,0.9846859651408337,0.2556116258280958,0.8999387069097017,0.8154721448885605,0.055037952602359885,0.3833333333333333,False,0.2,False,0.8312200000000001,False,0.6624183458386665,False,0.7115780060550603,False
client_0_brightness,C3_C4,0.4820000000000001,0.9885594812195723,0.24004356687131392,0.8794649817512828,0.6184128011906965,0.08726119421550438,0.3833333333333333,False,0.2,False,0.8264000000000001,False,0.6412866601997742,False,0.6732818248384335,False
client_0_brightness,C3_C4_C5,0.49439999999999995,0.9898911722147191,0.2314218369951037,0.8683897532750156,0.4135584661939747,0.09366424477347668,0.3083333333333333,False,0.1,False,0.8288800000000001,False,0.6125957407178553,False,0.6378891648609871,False
client_0_brightness,C3_C5,0.5037,0.9886704524150721,0.23936283922219972,0.8798216344548545,0.6214817025707224,0.08221102654276546,0.3833333333333333,False,0.2,False,0.8307400000000001,False,0.6466710567350329,False,0.6783582796130043,False
client_0_brightness,C4,0.41079999999999994,0.9845872654371075,0.27081335746366236,0.9274058103995232,0.8373310996913264,0.028819611060940553,0.3833333333333333,False,0.2,False,0.8121600000000001,False,0.6332077081597159,False,0.6910830003987726,False
client_0_brightness,C4_C5,0.4525,0.9885607529873962,0.24779889943908645,0.8871625069483843,0.6183035936853344,0.06891822798377778,0.3833333333333333,False,0.2,False,0.8205000000000001,False,0.6336234052514946,False,0.6650394186576611,False
client_0_brightness,C5,0.4116000000000001,0.9849511330529886,0.2689064550166016,0.9208380805690197,0.8098274191583731,0.01188735945768693,0.3833333333333333,False,0.2,False,0.8123200000000002,False,0.6381519701415542,False,0.6868531912878209,False
client_0_glass_blur,C1,0.5894,0.9999826759005566,0.1618282386068967,0.8996182598990647,0.8810603034149326,0.032776869355062854,0.45833333333333326,False,0.2,False,0.91788,True,0.6414228157699647,False,0.7599763969068645,False
client_0_glass_blur,C1_C2,0.5899000000000001,0.9959805118892211,0.13635615754244887,0.8641141441850821,0.5751577875082436,0.11311066030103933,0.45833333333333326,False,0.2,False,0.91798,True,0.6097979827228402,False,0.7067402887075475,False
client_0_glass_blur,C1_C2_C3,0.5572,0.9948344913193164,0.11522059787786781,0.850176373166799,0.38425121306553395,0.14077145512756772,0.3833333333333333,False,0.1,False,0.91144,True,0.575681366355957,False,0.667410658739769,False
client_0_glass_blur,C1_C2_C3_C4,0.49570000000000003,0.9942138521812034,0.11508555768371571,0.8389172514918847,0.2848094879212959,0.14281959841710612,0.3833333333333333,False,0.1,False,0.89914,True,0.5404596094628707,False,0.6362511060896205,False
client_0_glass_blur,C1_C2_C3_C4_C5,0.48350000000000004,0.9938596008356361,0.10974579641362632,0.8314983447978025,0.23279564300705277,0.14721110649122882,0.3833333333333333,False,0.1,False,0.8967,True,0.5209066333135216,False,0.6251473297610847,False
client_0_glass_blur,C1_C2_C3_C5,0.5234000000000001,0.9942372341009076,0.10774288107662296,0.8242270041420218,0.2841957629916906,0.1479698781542721,0.3833333333333333,False,0.1,False,0.9046800000000002,True,0.5511963123052901,False,0.6446105975440453,False
client_0_glass_blur,C1_C2_C4,0.5034000000000001,0.9947538595112455,0.13069166977993518,0.8584299128856333,0.38231220100767493,0.1265947680817966,0.3833333333333333,False,0.1,False,0.9006800000000001,True,0.5607250380427349,False,0.6523271616142862,False
client_0_glass_blur,C1_C2_C4_C5,0.4847,0.994170779696486,0.11879651707979011,0.8370526423859721,0.28872286015933823,0.1417823902794808,0.3833333333333333,False,0.1,False,0.8969400000000001,True,0.5398848081994925,False,0.634269435071662,False
client_0_glass_blur,C1_C2_C5,0.5432,0.9947871333780881,0.11789302433990753,0.8357490588321346,0.3838287411564174,0.14191209074218392,0.3833333333333333,False,0.1,False,0.9086400000000001,True,0.5778126525313011,False,0.6654249389107585,False
client_0_glass_blur,C1_C3,0.5929,0.9961473395897861,0.12483770434740488,0.8586468054920671,0.5799307971406961,0.12726508788658764,0.45833333333333326,False,0.2,False,0.9185800000000002,True,0.612181685495729,False,0.7111786806824612,False
client_0_glass_blur,C1_C3_C4,0.49330000000000007,0.9948812405339523,0.11983860319095055,0.8541282689691907,0.3811734653794203,0.1385624189495549,0.3833333333333333,False,0.1,False,0.89866,True,0.5605744313495378,False,0.6527056684026178,False
client_0_glass_blur,C1_C3_C4_C5,0.48160000000000003,0.9942430224507655,0.11438815161450741,0.8338181196565493,0.28805843329696773,0.14396481654040805,0.3833333333333333,False,0.1,False,0.89632,True,0.5404925271504087,False,0.6347361236160427,False
client_0_glass_blur,C1_C3_C5,0.5259,0.9948628795045428,0.11760033339478135,0.8395106433463181,0.38975884652811416,0.1426210757403804,0.3833333333333333,False,0.1,False,0.9051800000000001,True,0.574249283940515,False,0.6628484889479958,False
client_0_glass_blur,C1_C4,0.5194,0.9960672988816374,0.14064940171214596,0.876553290246209,0.5862536903886352,0.1084121605355195,0.45833333333333326,False,0.2,False,0.90388,True,0.5917862408379497,False,0.6927742632420568,False
client_0_glass_blur,C1_C4_C5,0.47939999999999994,0.9947894461587803,0.12466807828930955,0.8449429884431718,0.38881251405518286,0.13575223617624388,0.3833333333333333,False,0.1,False,0.89588,True,0.5626266108961033,False,0.6513877522956659,False
client_0_glass_blur,C1_C5,0.5384,0.9960078213970195,0.131614658468874,0.8524865291750104,0.5790688196029407,0.12972692330724522,0.45833333333333326,False,0.2,False,0.90768,True,0.6028449234716939,False,0.6993390183437687,False
client_0_glass_blur,C2,0.4546,0.9846595881195137,0.15831171959591206,0.9032273884745126,0.8560811795132569,0.0824603129624163,0.45833333333333326,False,0.2,False,0.8209200000000001,False,0.5940570240157065,False,0.7252983455149729,False
client_0_glass_blur,C2_C3,0.4688,0.9885566944981204,0.12654891600927426,0.8524273001279485,0.5763736394122176,0.1302487406667311,0.45833333333333326,False,0.2,False,0.8237600000000002,False,0.5870276343395002,False,0.6844088283224704,False
client_0_glass_blur,C2_C3_C4,0.42899999999999994,0.9898155759290829,0.12277633942114609,0.8495491742708288,0.3865099611112365,0.13338544351259574,0.3833333333333333,False,0.1,False,0.8158000000000001,False,0.5492975044404176,False,0.6397701968518043,False
client_0_glass_blur,C2_C3_C4_C5,0.4411999999999999,0.9905129689597993,0.11717936562586917,0.8350350971699173,0.2905097905689214,0.13942206065564933,0.3833333333333333,False,0.1,False,0.8182400000000001,False,0.5314788791709314,False,0.625720443818631,False
client_0_glass_blur,C2_C3_C5,0.4656,0.9899228523775042,0.11720691619747407,0.8417048495199316,0.38952601914881707,0.13893334473241303,0.3833333333333333,False,0.1,False,0.8231200000000001,False,0.5603318841318525,False,0.6496131808688288,False
client_0_glass_blur,C2_C4,0.40810000000000013,0.988432024245813,0.14422951640133408,0.8794142189014108,0.5876720840113464,0.10578301701915349,0.45833333333333326,False,0.2,False,0.8116200000000001,False,0.5664939574600352,False,0.6682687712360764,False
client_0_glass_blur,C2_C4_C5,0.4183000000000001,0.9898299675183662,0.13032826769641487,0.8483907405310434,0.3841797427558198,0.1277371297956642,0.3833333333333333,False,0.1,False,0.8136600000000002,False,0.5467669870736016,False,0.6357724892175024,False
client_0_glass_blur,C2_C5,0.44540000000000013,0.9886514972041509,0.13187431097833419,0.8561403707442269,0.5737694921078494,0.12362440062437696,0.45833333333333326,False,0.2,False,0.8190800000000001,False,0.5811189927767211,False,0.677790573347363,False
client_0_glass_blur,C3,0.4444999999999999,0.9846826880637432,0.14791162582809586,0.8838021811561103,0.863277992044538,0.09142852588272377,0.45833333333333326,False,0.2,False,0.8189000000000001,False,0.6030838826944049,False,0.7287448674954785,False
client_0_glass_blur,C3_C4,0.4063000000000001,0.9885565794812112,0.13234356687131393,0.8633284559976915,0.5841668825810894,0.12365176749586826,0.45833333333333326,False,0.2,False,0.8112600000000001,False,0.5714871297453227,False,0.6712184081934806,False
client_0_glass_blur,C3_C4_C5,0.4213000000000001,0.9898883500294471,0.12372183699510371,0.8522532275214242,0.3906567902481924,0.13005481805384056,0.3833333333333333,False,0.1,False,0.8142600000000001,False,0.5477113450807161,False,0.6386146126594172,False
client_0_glass_blur,C3_C5,0.4376000000000001,0.9886674859987427,0.13166283922219973,0.8636851087012631,0.5870658370475343,0.11860159982312934,0.45833333333333326,False,0.2,False,0.8175200000000001,False,0.5788065247843324,False,0.6781808606497416,False
client_0_glass_blur,C4,0.34219999999999995,0.9845847564905708,0.16311335746366237,0.9112692846459318,0.8864183957095864,0.06521018434130443,0.45833333333333326,False,0.2,False,0.79844,False,0.5720590334918353,False,0.7071063052377582,False
client_0_glass_blur,C4_C5,0.3862,0.9885581623489315,0.14009889943908643,0.8710259811947929,0.5840637226726285,0.10530880126414166,0.45833333333333326,False,0.2,False,0.8072400000000001,False,0.566064133758591,False,0.6648572737520678,False
client_0_glass_blur,C5,0.3558000000000001,0.9849484833710023,0.16120645501660164,0.9047015548154284,0.8573023526256536,0.04827793273805081,0.45833333333333326,False,0.2,False,0.8011600000000001,False,0.5798552035866543,False,0.7051139954695205,False
client_0_impulse_noise,C1,0.6476,0.9999842652143983,0.1726282386068967,0.8913840688194795,0.886778944606128,0.018526601850946567,0.45833333333333326,False,0.2,False,0.9295200000000001,True,0.6783922836566358,False,0.7697770238999134,False
client_0_impulse_noise,C1_C2,0.618,0.9959828027237578,0.14715615754244887,0.8558799531054969,0.5714487222050046,0.09886039279692305,0.45833333333333326,False,0.2,False,0.9236000000000002,True,0.6384020946798442,False,0.7086355147058484,False
client_0_impulse_noise,C1_C2_C3,0.5814999999999999,0.9948370572451962,0.12602059787786782,0.8419421820872137,0.38177326201790346,0.12652118762345144,0.3833333333333333,False,0.1,False,0.9163000000000001,True,0.6017099932922678,False,0.6687921626074604,False
client_0_impulse_noise,C1_C2_C3_C4,0.5168,0.9942166024057847,0.12588555768371573,0.8306830604122994,0.28297281455509027,0.12856933091298983,0.3833333333333333,False,0.1,False,0.9033600000000002,True,0.5631587884505137,False,0.6371209023533373,False
client_0_impulse_noise,C1_C2_C3_C4_C5,0.5006999999999999,0.9938623342306556,0.12054579641362632,0.8232641537182173,0.23129439541730276,0.13296083898711253,0.3833333333333333,False,0.1,False,0.9001400000000002,True,0.5407971045550211,False,0.6253042078141801,False
client_0_impulse_noise,C1_C2_C3_C5,0.5428999999999999,0.9942398264632553,0.11854288107662296,0.8159928130624365,0.2823630474017536,0.1337196106501558,0.3833333333333333,False,0.1,False,0.9085800000000002,True,0.5736292668941504,False,0.6451611537905689,False
client_0_impulse_noise,C1_C2_C4,0.5277,0.994756485796232,0.1414916697799352,0.8501957218060481,0.37984675421974945,0.1123445005776803,0.3833333333333333,False,0.1,False,0.90554,True,0.5863501297297898,False,0.6537111784057399,False
client_0_impulse_noise,C1_C2_C4_C5,0.5016,0.9941734168257933,0.1295965170797901,0.8288184513063869,0.2868609503215034,0.12753212277536452,0.3833333333333333,False,0.1,False,0.90032,True,0.5618148407951287,False,0.634294161421998,False
client_0_impulse_noise,C1_C2_C5,0.557,0.9947895526683239,0.12869302433990754,0.8275148677525492,0.3813535145366461,0.12766182323806763,0.3833333333333333,False,0.1,False,0.9114000000000002,True,0.6015971137872668,False,0.664706958336893,False
client_0_impulse_noise,C1_C3,0.6232,0.9961496962525059,0.13563770434740488,0.850412614412482,0.5761909517544881,0.11301482038247135,0.45833333333333326,False,0.2,False,0.9246400000000001,True,0.641436479558937,False,0.7135077638298051,False
client_0_impulse_noise,C1_C3_C4,0.5181,0.9948839153679824,0.13063860319095055,0.8458940778896055,0.37871536204558703,0.12431215144543861,0.3833333333333333,False,0.1,False,0.9036200000000001,True,0.5866157381819149,False,0.6541911635946986,False
client_0_impulse_noise,C1_C3_C4_C5,0.5014000000000001,0.9942456956324629,0.12518815161450741,0.8255839285769642,0.28620080820094684,0.12971454903629176,0.3833333333333333,False,0.1,False,0.9002800000000002,True,0.5630431765952034,False,0.6353417141252194,False
client_0_impulse_noise,C1_C3_C5,0.5498000000000001,0.994865343674249,0.12840033339478135,0.8312764522667329,0.38724537797098857,0.12837080823626412,0.3833333333333333,False,0.1,False,0.9099600000000001,True,0.6002266094234485,False,0.6641428689625534,False
client_0_impulse_noise,C1_C4,0.5408,0.9960697486754504,0.15144940171214596,0.8683190991666238,0.5824730700629734,0.09416189303140321,0.45833333333333326,False,0.2,False,0.9081600000000001,True,0.6192150843079715,False,0.6933152100277287,False
client_0_impulse_noise,C1_C4_C5,0.5037999999999999,0.99479197092555,0.13546807828930957,0.8367087973635865,0.38630514818677486,0.12150196867212759,0.3833333333333333,False,0.1,False,0.90076,True,0.5885401019107269,False,0.6527833649673798,False
client_0_impulse_noise,C1_C5,0.5620999999999999,0.9960099629292952,0.142414658468874,0.8442523380954252,0.5753345329191389,0.11547665580312894,0.45833333333333326,False,0.2,False,0.91242,True,0.6307142335392972,False,0.7003491702055049,False
client_0_impulse_noise,C2,0.4749,0.9846625340069534,0.16911171959591206,0.8949931973949273,0.8616376903186996,0.0682100454583,0.45833333333333326,False,0.2,False,0.8249800000000002,False,0.6238328039034926,False,0.7274868177455908,False
client_0_impulse_noise,C2_C3,0.4927,0.9885597303258371,0.13734891600927426,0.8441931090483634,0.5726567333490883,0.1159984731626148,0.45833333333333326,False,0.2,False,0.8285400000000002,False,0.6149388754183422,False,0.6854626351674293,False
client_0_impulse_noise,C2_C3_C4,0.4473999999999999,0.9898187005836284,0.1335763394211461,0.8413149831912435,0.38401744389726516,0.11913517600847945,0.3833333333333333,False,0.1,False,0.8194800000000001,False,0.5739537394289557,False,0.6399688992319605,False
client_0_impulse_noise,C2_C3_C4_C5,0.4514,0.9905159768041928,0.12797936562586917,0.8268009060903321,0.28863635721227926,0.12517179315153304,0.3833333333333333,False,0.1,False,0.8202800000000001,False,0.5520191496113395,False,0.6244029396082227,False
client_0_impulse_noise,C2_C3_C5,0.473,0.9899257634756596,0.12800691619747406,0.8334706584403464,0.3870140520439415,0.12468307722829675,0.3833333333333333,False,0.1,False,0.8246000000000001,False,0.5829281549690353,False,0.6476079505595262,False
client_0_impulse_noise,C2_C4,0.4313999999999999,0.9884351461108739,0.15502951640133408,0.8711800278218256,0.5838823167790678,0.0915327495150372,0.45833333333333326,False,0.2,False,0.8162800000000001,False,0.5942996488609554,False,0.6691880230546743,False
client_0_impulse_noise,C2_C4_C5,0.42710000000000004,0.9898329361263247,0.14112826769641487,0.8401565494514581,0.381702252604402,0.11348686229154792,0.3833333333333333,False,0.1,False,0.8154200000000001,False,0.569250556711337,False,0.6340541658008518,False
client_0_impulse_noise,C2_C5,0.4448000000000001,0.9886543043216264,0.1426743109783342,0.8479061796646417,0.5700693796144516,0.10937413312026067,0.45833333333333326,False,0.2,False,0.8189600000000001,False,0.6040497062959042,False,0.67394769316422,False
client_0_impulse_noise,C3,0.45530000000000004,0.9846857932756443,0.15871162582809586,0.8755679900765251,0.8688812147361333,0.07717825837860748,0.45833333333333326,False,0.2,False,0.8210600000000001,False,0.6307088160225219,False,0.7290427139682192,False
client_0_impulse_noise,C3_C4,0.42710000000000004,0.9885597845780976,0.14314356687131394,0.8550942649181063,0.5803997196172187,0.10940149999175197,0.45833333333333326,False,0.2,False,0.8154200000000001,False,0.5988610237497143,False,0.6716421975121253,False
client_0_impulse_noise,C3_C4_C5,0.43299999999999994,0.9898913710611114,0.13452183699510373,0.844019036441839,0.3881375310507091,0.11580455054972427,0.3833333333333333,False,0.1,False,0.8166000000000001,False,0.5710379125911179,False,0.6374679459182948,False
client_0_impulse_noise,C3_C5,0.4425,0.988670367813914,0.14246283922219974,0.8554509176216779,0.5832799793677776,0.10435133231901306,0.45833333333333326,False,0.2,False,0.8185000000000001,False,0.6029477666355066,False,0.675420846368866,False
client_0_impulse_noise,C4,0.3692,0.9845880347814309,0.17391335746366238,0.9030350935663466,0.8921718143242837,0.050959916837188146,0.45833333333333326,False,0.2,False,0.8038400000000001,False,0.6032394692086462,False,0.7106742255109112,False
client_0_impulse_noise,C4_C5,0.39660000000000006,0.9885611308025162,0.15089889943908646,0.8627917901152077,0.5802972249641808,0.09105853376002537,0.45833333333333326,False,0.2,False,0.8093200000000002,False,0.5911438165551754,False,0.6632011487931366,False
client_0_impulse_noise,C5,0.35840000000000005,0.9849511317554833,0.1720064550166016,0.8964673637358431,0.8628667896205241,0.03402766523393452,0.45833333333333326,False,0.2,False,0.8016800000000001,False,0.6059508579024898,False,0.7037639934374322,False
client_0_motion_blur,C1,0.5971,0.9999837958161972,0.2445282386068967,0.8886089150817578,0.8679632272226676,0.00634983511816789,0.3833333333333333,False,0.2,False,0.9194200000000001,True,0.6836807417690548,False,0.7412562711698089,False
client_0_motion_blur,C1_C2,0.6168,0.9959819917408494,0.2190561575424489,0.8531047993677752,0.583836594546733,0.08668362606414437,0.3833333333333333,False,0.2,False,0.9233600000000002,True,0.6567465277057941,False,0.6962154116038402,False
client_0_motion_blur,C1_C2_C3,0.606,0.9948360194083937,0.19792059787786784,0.839167028349492,0.3900493474295817,0.11434442089067276,0.3833333333333333,False,0.1,False,0.9212,True,0.6242185117761224,False,0.6606896567486634,False
client_0_motion_blur,C1_C2_C3_C4,0.558,0.9942154362187176,0.19778555768371575,0.8279079066745777,0.28910710266647477,0.11639256418021116,0.3833333333333333,False,0.1,False,0.9116000000000002,True,0.58718168351798,False,0.6319300113644286,False
client_0_motion_blur,C1_C2_C3_C4_C5,0.5471000000000001,0.9938612952764683,0.19244579641362636,0.8204889999804955,0.23630839813084617,0.12078407225433385,0.3833333333333333,False,0.1,False,0.9094200000000001,True,0.5645638841373732,False,0.6209292851922791,False
client_0_motion_blur,C1_C2_C3_C5,0.5873,0.9942389142762416,0.190442881076623,0.8132176593247148,0.28848411697338083,0.12154284391737713,0.3833333333333333,False,0.1,False,0.9174600000000002,True,0.598349383028786,False,0.6406076698937194,False
client_0_motion_blur,C1_C2_C4,0.5485,0.9947554295005512,0.2133916697799352,0.8474205680683263,0.38808107677197673,0.10016773384490163,0.3083333333333333,False,0.1,False,0.9097000000000002,True,0.6076522589758637,False,0.644860316283277,False
client_0_motion_blur,C1_C2_C4_C5,0.5431,0.9941724904790658,0.20149651707979013,0.8260432975686651,0.29307952548726396,0.11535535604258584,0.3083333333333333,False,0.1,False,0.9086200000000002,True,0.58586199041426,False,0.6291801758120324,False
client_0_motion_blur,C1_C2_C5,0.5973,0.994788830669651,0.20059302433990756,0.8247397140148276,0.3896205006573267,0.11548505650528895,0.3083333333333333,False,0.1,False,0.9194600000000002,True,0.6269969063344456,False,0.6597626957875223,False
client_0_motion_blur,C1_C3,0.6328,0.9961487120080277,0.2075377043474049,0.8476374606747601,0.5886816262059972,0.10083805364969267,0.3833333333333333,False,0.2,False,0.92656,True,0.6622544636803855,False,0.703268186497439,False
client_0_motion_blur,C1_C3_C4,0.5513,0.994882740486372,0.20253860319095057,0.8431189241518837,0.38692515826451906,0.11213538471265994,0.3083333333333333,False,0.1,False,0.9102600000000001,True,0.6107463580513477,False,0.6478153724883907,False
client_0_motion_blur,C1_C3_C4_C5,0.546,0.9942446827805518,0.19708815161450743,0.8228087748392423,0.2924050727977988,0.11753778230351308,0.3833333333333333,False,0.1,False,0.9092,True,0.5877926400063695,False,0.6308448491004355,False
client_0_motion_blur,C1_C3_C5,0.5888,0.9948645093976182,0.20030033339478137,0.8285012985290111,0.3956400879787712,0.11619404150348545,0.3083333333333333,False,0.1,False,0.9177600000000001,True,0.6255074346949112,False,0.6589641287350115,False
client_0_motion_blur,C1_C4,0.5428999999999999,0.9960687360215223,0.22334940171214598,0.865543945428902,0.595099928351487,0.08198512629862453,0.3833333333333333,False,0.2,False,0.9085800000000002,True,0.6383528863617861,False,0.6816028637808735,False
client_0_motion_blur,C1_C4_C5,0.5428999999999999,0.9947911172952097,0.2073680782893096,0.8339336436258649,0.39467947588187374,0.10932520193934891,0.3083333333333333,False,0.1,False,0.9085800000000002,True,0.6136560238244453,False,0.6476205444065593,False
client_0_motion_blur,C1_C5,0.588,0.9960094527015837,0.21431465846887401,0.8414771843577035,0.5878066419127319,0.10329988907035026,0.3833333333333333,False,0.2,False,0.9176000000000002,True,0.6545021069027476,False,0.6933659745849091,False
client_0_motion_blur,C2,0.4939,0.9846614017841135,0.24101171959591208,0.8922180436572056,0.8433554212519987,0.05603327872552133,0.3833333333333333,False,0.2,False,0.8287800000000001,False,0.6433524536322517,False,0.7129726221139105,False
client_0_motion_blur,C2_C3,0.5275,0.9885584172575107,0.20924891600927428,0.8414179553106416,0.5850707929710726,0.10382170642983612,0.3833333333333333,False,0.2,False,0.8355000000000001,False,0.6406357379717038,False,0.6802476691043886,False
client_0_motion_blur,C2_C3_C4,0.4919,0.9898173084382581,0.20547633942114613,0.8385398294535218,0.39234217871098576,0.10695840927570077,0.3083333333333333,False,0.1,False,0.8283800000000001,False,0.6002076489647212,False,0.6358760523918584,False
client_0_motion_blur,C2_C3_C4_C5,0.5028999999999999,0.9905148006224892,0.1998793656258692,0.8240257523526103,0.29489341967018523,0.11299502641875436,0.3833333333333333,False,0.1,False,0.8305800000000001,False,0.5780664901096739,False,0.621296601489691,False
client_0_motion_blur,C2_C3_C5,0.525,0.9899247100110327,0.19990691619747408,0.8306955047026247,0.3954037473654676,0.11250631049551807,0.3833333333333333,False,0.1,False,0.8350000000000001,False,0.6108061874591153,False,0.6450281635571339,False
client_0_motion_blur,C2_C4,0.4658000000000001,0.9884338077041285,0.2269295164013341,0.8684048740841038,0.5965397247350118,0.07935598278225853,0.3833333333333333,False,0.2,False,0.8231600000000001,False,0.6198342615752395,False,0.6639417215907419,False
client_0_motion_blur,C2_C4_C5,0.4744999999999999,0.9898318646649814,0.2130282676964149,0.8373813957137364,0.38997679867315177,0.10131009555876924,0.3083333333333333,False,0.1,False,0.8249000000000001,False,0.5957687258557719,False,0.630531345348561,False
