client_id,corruption_category,prediction_distribution,latency,quality_factor,reliability_score,weights_file
client_2,zoom_blur,"[0.0056, 0.0106, 0.0056, 0.0025, 0.0021, 0.0039, 0.0024, 0.0041, 0.0055, 0.0151, 0.0034, 0.0045, 0.0057, 0.0044, 0.006, 0.0045, 0.004, 0.0063, 0.0062, 0.0092, 0.0227, 0.0055, 0.0022, 0.0055, 0.0286, 0.0032, 0.035, 0.0612, 0.0477, 0.0058, 0.0039, 0.0079, 0.0018, 0.0083, 0.0079, 0.002, 0.0035, 0.0067, 0.0058, 0.0024, 0.0031, 0.007, 0.0029, 0.0015, 0.0116, 0.0189, 0.0026, 0.019, 0.0194, 0.0062, 0.0039, 0.0264, 0.0036, 0.0253, 0.0075, 0.0029, 0.0201, 0.0022, 0.0053, 0.0033, 0.0197, 0.0192, 0.0108, 0.0023, 0.0025, 0.0286, 0.0042, 0.0274, 0.0052, 0.0082, 0.0099, 0.0067, 0.0014, 0.0066, 0.0059, 0.0173, 0.011, 0.0062, 0.0065, 0.006, 0.0045, 0.0016, 0.0077, 0.0075, 0.0487, 0.0135, 0.0169, 0.0042, 0.0252, 0.0325, 0.0125, 0.0065, 0.0037, 0.0024, 0.0041, 0.0038, 0.0032, 0.0068, 0.0036, 0.0136]",9.439722415999997,0.2877999999999999,0.926198088442076,/Users/deepakkanneganti/Documents/TTA-Composition/Experiment 2/CIFAR100/paper_release/artifacts/tta/TTA-Grad/client_2_zoom_blur/adapted_client_model.pt
client_3,brightness,"[0.0096, 0.0112, 0.0048, 0.0041, 0.0508, 0.0186, 0.0011, 0.0025, 0.0029, 0.0103, 0.0037, 0.0109, 0.0046, 0.0036, 0.0316, 0.0052, 0.0027, 0.0173, 0.0194, 0.0107, 0.0067, 0.0035, 0.0034, 0.0149, 0.0094, 0.0057, 0.0014, 0.0029, 0.0032, 0.0034, 0.0054, 0.0188, 0.0009, 0.0119, 0.0228, 0.0125, 0.0028, 0.0034, 0.0029, 0.0039, 0.0021, 0.0052, 0.0037, 0.0021, 0.0033, 0.0006, 0.0319, 0.0025, 0.0026, 0.005, 0.0032, 0.0052, 0.0219, 0.0071, 0.0013, 0.1004, 0.0037, 0.0076, 0.0033, 0.0033, 0.0073, 0.0028, 0.0037, 0.017, 0.0014, 0.0045, 0.0015, 0.0015, 0.0098, 0.0078, 0.0005, 0.0088, 0.0763, 0.0099, 0.0083, 0.0138, 0.0158, 0.0309, 0.0022, 0.0015, 0.0151, 0.0038, 0.0076, 0.0039, 0.0016, 0.0055, 0.003, 0.0318, 0.0017, 0.0062, 0.0153, 0.0027, 0.0441, 0.001, 0.0058, 0.0057, 0.0028, 0.0012, 0.0272, 0.0073]",9.316610958000012,0.2681,0.96384326670501,/Users/deepakkanneganti/Documents/TTA-Composition/Experiment 2/CIFAR100/paper_release/artifacts/tta/TTA-Grad/client_3_brightness/adapted_client_model.pt
client_3,glass_blur,"[0.0037, 0.0115, 0.004, 0.0077, 0.0675, 0.0101, 0.0004, 0.0016, 0.0002, 0.01, 0.0004, 0.0239, 0.0022, 0.0009, 0.0254, 0.0035, 0.002, 0.0107, 0.0161, 0.015, 0.0035, 0.0036, 0.0005, 0.0163, 0.0121, 0.0063, 0.0006, 0.0012, 0.0016, 0.0011, 0.0065, 0.0136, 0.0021, 0.0039, 0.0247, 0.0109, 0.0026, 0.001, 0.0029, 0.0023, 0.0013, 0.0027, 0.0014, 0.0007, 0.0015, 0.0008, 0.0428, 0.0008, 0.0006, 0.0046, 0.0045, 0.0066, 0.0127, 0.0045, 0.0011, 0.1476, 0.0024, 0.0062, 0.0009, 0.0037, 0.0035, 0.0002, 0.0045, 0.0117, 0.0018, 0.0048, 0.0012, 0.0005, 0.0115, 0.0054, 0.0002, 0.0029, 0.1306, 0.0103, 0.0079, 0.0229, 0.0189, 0.0203, 0.0018, 0.0007, 0.0176, 0.0011, 0.0048, 0.0024, 0.0006, 0.0036, 0.0009, 0.0119, 0.0012, 0.0031, 0.0157, 0.0014, 0.0449, 0.0008, 0.0008, 0.0065, 0.0011, 0.0009, 0.0316, 0.006]",9.695874375000017,0.1432999999999999,0.9617483545440796,/Users/deepakkanneganti/Documents/TTA-Composition/Experiment 2/CIFAR100/paper_release/artifacts/tta/TTA-Grad/client_3_glass_blur/adapted_client_model.pt
client_3,impulse_noise,"[0.0055, 0.0095, 0.0084, 0.0066, 0.0941, 0.012, 0.0006, 0.0016, 0.0009, 0.0049, 0.0029, 0.0152, 0.0025, 0.0021, 0.0158, 0.0052, 0.0013, 0.0148, 0.012, 0.0087, 0.0034, 0.007, 0.0038, 0.0049, 0.0034, 0.0072, 0.0025, 0.0012, 0.0006, 0.0015, 0.005, 0.0166, 0.0081, 0.0058, 0.0126, 0.0283, 0.0045, 0.0016, 0.0014, 0.0029, 0.0007, 0.0011, 0.0014, 0.0031, 0.0007, 0.0012, 0.0232, 0.0011, 0.0008, 0.0036, 0.0038, 0.0036, 0.0132, 0.008, 0.0006, 0.0846, 0.0021, 0.0081, 0.0021, 0.0048, 0.0008, 0.0012, 0.0035, 0.0399, 0.0021, 0.0026, 0.0012, 0.0018, 0.0034, 0.0017, 0.0001, 0.0019, 0.1947, 0.0069, 0.0052, 0.0067, 0.0298, 0.0224, 0.0009, 0.0003, 0.0155, 0.0036, 0.0053, 0.0017, 0.0008, 0.0028, 0.003, 0.0209, 0.0015, 0.0028, 0.0098, 0.0007, 0.0309, 0.0012, 0.0049, 0.0036, 0.0007, 0.0007, 0.0443, 0.0035]",9.50391879199998,0.1406,0.942859397868958,/Users/deepakkanneganti/Documents/TTA-Composition/Experiment 2/CIFAR100/paper_release/artifacts/tta/TTA-Grad/client_3_impulse_noise/adapted_client_model.pt
client_3,motion_blur,"[0.0105, 0.0126, 0.0055, 0.0063, 0.06, 0.017, 0.0013, 0.0013, 0.002, 0.0104, 0.0021, 0.0184, 0.0056, 0.004, 0.0222, 0.0052, 0.0024, 0.0196, 0.0122, 0.0087, 0.0056, 0.0044, 0.004, 0.0131, 0.0072, 0.0049, 0.0016, 0.0014, 0.0027, 0.0026, 0.0052, 0.0246, 0.0024, 0.0064, 0.0216, 0.0216, 0.0034, 0.003, 0.0028, 0.004, 0.0022, 0.0024, 0.0017, 0.0032, 0.0017, 0.0011, 0.0314, 0.0024, 0.0019, 0.0057, 0.0017, 0.0052, 0.0206, 0.0077, 0.0016, 0.1043, 0.0044, 0.0065, 0.0026, 0.0042, 0.0088, 0.0022, 0.0046, 0.0178, 0.0012, 0.0035, 0.0017, 0.001, 0.0085, 0.0065, 0.0003, 0.0091, 0.0872, 0.0083, 0.0063, 0.0118, 0.0165, 0.026, 0.0013, 0.001, 0.02, 0.0018, 0.0077, 0.0044, 0.0015, 0.0045, 0.0039, 0.0234, 0.0015, 0.0045, 0.0109, 0.0027, 0.0418, 0.0013, 0.0063, 0.0042, 0.0032, 0.0013, 0.0432, 0.006]",9.496545916000002,0.2418,0.9415450050894822,/Users/deepakkanneganti/Documents/TTA-Composition/Experiment 2/CIFAR100/paper_release/artifacts/tta/TTA-Grad/client_3_motion_blur/adapted_client_model.pt
client_3,zoom_blur,"[0.0117, 0.0155, 0.0067, 0.0047, 0.0606, 0.0184, 0.0005, 0.0016, 0.0016, 0.0088, 0.0032, 0.013, 0.0029, 0.0023, 0.0195, 0.0061, 0.0017, 0.0219, 0.0111, 0.0104, 0.0057, 0.0033, 0.0025, 0.0159, 0.0061, 0.0088, 0.0017, 0.0028, 0.0036, 0.0028, 0.0048, 0.0173, 0.005, 0.0097, 0.023, 0.014, 0.0051, 0.0037, 0.0021, 0.0022, 0.002, 0.0027, 0.0026, 0.0026, 0.002, 0.0006, 0.0266, 0.0036, 0.0017, 0.0064, 0.0031, 0.0043, 0.0194, 0.0076, 0.0014, 0.0837, 0.0024, 0.0084, 0.0032, 0.0043, 0.0111, 0.002, 0.004, 0.0252, 0.0008, 0.0058, 0.0009, 0.0027, 0.0081, 0.0073, 0.0005, 0.0099, 0.1151, 0.008, 0.0068, 0.0108, 0.0167, 0.0314, 0.0016, 0.0003, 0.0192, 0.002, 0.0067, 0.0042, 0.0012, 0.0053, 0.0029, 0.0214, 0.0014, 0.0037, 0.0094, 0.0044, 0.0434, 0.002, 0.0084, 0.0037, 0.0045, 0.0014, 0.0298, 0.0051]",9.32538012499998,0.2390999999999999,0.9450115833906758,/Users/deepakkanneganti/Documents/TTA-Composition/Experiment 2/CIFAR100/paper_release/artifacts/tta/TTA-Grad/client_3_zoom_blur/adapted_client_model.pt
client_4,brightness,"[0.0062, 0.0066, 0.0022, 0.0297, 0.0016, 0.0048, 0.0015, 0.0149, 0.0193, 0.0045, 0.0494, 0.0047, 0.0025, 0.019, 0.0015, 0.0017, 0.0386, 0.0063, 0.0156, 0.0031, 0.0059, 0.0048, 0.009, 0.0122, 0.0023, 0.005, 0.0036, 0.0056, 0.0066, 0.0036, 0.0181, 0.0056, 0.0019, 0.0355, 0.0032, 0.0072, 0.004, 0.0089, 0.0027, 0.024, 0.0037, 0.005, 0.0069, 0.0317, 0.0012, 0.0149, 0.0042, 0.0059, 0.0054, 0.0071, 0.0043, 0.0068, 0.0017, 0.0069, 0.024, 0.0009, 0.0024, 0.0033, 0.0008, 0.0066, 0.0129, 0.003, 0.0067, 0.0058, 0.0505, 0.0094, 0.0046, 0.0032, 0.0119, 0.0097, 0.01, 0.0165, 0.0026, 0.0084, 0.0013, 0.0043, 0.0087, 0.0011, 0.0441, 0.0043, 0.0049, 0.0384, 0.0054, 0.0043, 0.0061, 0.0117, 0.0032, 0.0066, 0.0053, 0.0025, 0.011, 0.0042, 0.0119, 0.0025, 0.0084, 0.0012, 0.037, 0.0605, 0.0047, 0.0041]",10.598476000000003,0.2931,0.8860731203536185,/Users/deepakkanneganti/Documents/TTA-Composition/Experiment 2/CIFAR100/paper_release/artifacts/tta/TTA-Grad/client_4_brightness/adapted_client_model.pt
client_4,glass_blur,"[0.0055, 0.005, 0.0008, 0.0271, 0.0017, 0.0018, 0.0009, 0.0212, 0.02, 0.0068, 0.0264, 0.0029, 0.0048, 0.0164, 0.0017, 0.0006, 0.0433, 0.0027, 0.0215, 0.0018, 0.002, 0.0058, 0.0074, 0.0193, 0.0014, 0.0046, 0.0011, 0.0036, 0.0064, 0.0042, 0.0126, 0.0039, 0.0021, 0.0569, 0.001, 0.004, 0.0036, 0.0092, 0.0025, 0.0427, 0.004, 0.0023, 0.0058, 0.0156, 0.0023, 0.0244, 0.0025, 0.0058, 0.0023, 0.0076, 0.0032, 0.0047, 0.0028, 0.0035, 0.0166, 0.0002, 0.0026, 0.0031, 0.0002, 0.0136, 0.0112, 0.0024, 0.0046, 0.003, 0.0511, 0.008, 0.0122, 0.001, 0.0216, 0.0052, 0.0091, 0.0049, 0.0017, 0.0118, 0.0008, 0.0035, 0.0064, 0.0004, 0.0391, 0.004, 0.0035, 0.0545, 0.0036, 0.0036, 0.0074, 0.0211, 0.0028, 0.0013, 0.0079, 0.0038, 0.0131, 0.0055, 0.0145, 0.0012, 0.0031, 0.0007, 0.0287, 0.0859, 0.0017, 0.0038]",11.14224841699999,0.1822,0.9108480309540102,/Users/deepakkanneganti/Documents/TTA-Composition/Experiment 2/CIFAR100/paper_release/artifacts/tta/TTA-Grad/client_4_glass_blur/adapted_client_model.pt
client_4,impulse_noise,"[0.0065, 0.0057, 0.0015, 0.0454, 0.0015, 0.0036, 0.0016, 0.0111, 0.0165, 0.0015, 0.0473, 0.0038, 0.0018, 0.0125, 0.0025, 0.0006, 0.0415, 0.0028, 0.0149, 0.0033, 0.002, 0.0038, 0.0082, 0.0109, 0.0006, 0.0062, 0.0023, 0.0024, 0.0072, 0.0023, 0.0105, 0.0047, 0.002, 0.0569, 0.0029, 0.0057, 0.0043, 0.0123, 0.0013, 0.0216, 0.0032, 0.0026, 0.0035, 0.0257, 0.0004, 0.0205, 0.0032, 0.0052, 0.0026, 0.0105, 0.0022, 0.0059, 0.0015, 0.005, 0.0289, 0.0004, 0.0026, 0.0017, 0.0006, 0.0066, 0.0073, 0.0051, 0.0064, 0.0053, 0.1029, 0.0134, 0.0038, 0.002, 0.0154, 0.0034, 0.0058, 0.0066, 0.0025, 0.0092, 0.0008, 0.0021, 0.0092, 0.0006, 0.0225, 0.0013, 0.0024, 0.059, 0.0034, 0.0039, 0.0086, 0.008, 0.0009, 0.005, 0.0058, 0.0038, 0.01, 0.0038, 0.0111, 0.0016, 0.005, 0.001, 0.0364, 0.0755, 0.0011, 0.0013]",9.897155499999997,0.1904999999999999,0.9275928554117956,/Users/deepakkanneganti/Documents/TTA-Composition/Experiment 2/CIFAR100/paper_release/artifacts/tta/TTA-Grad/client_4_impulse_noise/adapted_client_model.pt
client_4,motion_blur,"[0.0068, 0.0071, 0.0027, 0.0276, 0.0013, 0.0044, 0.002, 0.017, 0.0194, 0.0052, 0.0391, 0.0046, 0.0029, 0.0158, 0.0021, 0.0009, 0.0429, 0.0058, 0.0146, 0.0019, 0.0032, 0.006, 0.0105, 0.0105, 0.0021, 0.0042, 0.0026, 0.0053, 0.0054, 0.0027, 0.0201, 0.0061, 0.0017, 0.031, 0.0035, 0.0106, 0.0038, 0.0059, 0.0032, 0.0256, 0.0032, 0.0037, 0.0056, 0.0359, 0.0015, 0.0136, 0.0036, 0.0056, 0.0044, 0.0083, 0.0059, 0.0059, 0.0029, 0.007, 0.0261, 0.0009, 0.0027, 0.003, 0.001, 0.007, 0.0172, 0.0043, 0.0067, 0.0045, 0.0498, 0.0152, 0.0062, 0.0035, 0.0112, 0.0077, 0.0099, 0.016, 0.0025, 0.0085, 0.0015, 0.0035, 0.0077, 0.001, 0.0417, 0.0039, 0.0057, 0.0343, 0.0049, 0.0026, 0.0067, 0.0099, 0.0028, 0.0047, 0.0065, 0.0027, 0.0088, 0.0051, 0.0124, 0.0026, 0.0076, 0.0012, 0.0424, 0.0736, 0.0035, 0.0036]",9.530146083999997,0.267,0.8968534638035804,/Users/deepakkanneganti/Documents/TTA-Composition/Experiment 2/CIFAR100/paper_release/artifacts/tta/TTA-Grad/client_4_motion_blur/adapted_client_model.pt
client_4,zoom_blur,"[0.0055, 0.0091, 0.0024, 0.0275, 0.0013, 0.0068, 0.0011, 0.0131, 0.0172, 0.0053, 0.0447, 0.0036, 0.0035, 0.0161, 0.0026, 0.0022, 0.0403, 0.006, 0.0141, 0.0024, 0.0041, 0.0046, 0.011, 0.0109, 0.0033, 0.0059, 0.0029, 0.0058, 0.0081, 0.0032, 0.0205, 0.0051, 0.0021, 0.0293, 0.0042, 0.0069, 0.0042, 0.0089, 0.0057, 0.0224, 0.0033, 0.0039, 0.0055, 0.0305, 0.0028, 0.0086, 0.0036, 0.0031, 0.0033, 0.0081, 0.0068, 0.0062, 0.0029, 0.0082, 0.0267, 0.0016, 0.0018, 0.0042, 0.001, 0.0052, 0.0214, 0.0025, 0.0052, 0.0038, 0.047, 0.0213, 0.0054, 0.0045, 0.0114, 0.009, 0.0084, 0.0169, 0.0018, 0.0078, 0.0013, 0.0048, 0.0097, 0.0015, 0.0468, 0.0021, 0.0073, 0.023, 0.0058, 0.0041, 0.0058, 0.0133, 0.0026, 0.0045, 0.0056, 0.002, 0.0066, 0.0066, 0.0123, 0.0027, 0.0089, 0.0012, 0.0437, 0.0694, 0.0057, 0.0051]",9.278484582999994,0.2693,0.942592901837735,/Users/deepakkanneganti/Documents/TTA-Composition/Experiment 2/CIFAR100/paper_release/artifacts/tta/TTA-Grad/client_4_zoom_blur/adapted_client_model.pt
